shop_index,manage_shop_indicator,officialstore_indicator,preferred_shop_indicator,crossborder_indicator,shop_category,new_seller_flag,seller_centre_login_L30D,shop_sku_number,shop_follower_number,shop_L180D_order,weighted_shop_rating,rf_label,rf_probs,shopindex,GBDT_label,GBDT_probs
697649985,0.0,0.0,0.0,0.0,3.0,0.0,2.0,247.0,1077.0,600.0,5.0,0,0.93,697649985,0,0.7910867573249691
697809735,0.0,0.0,0.0,0.0,7.0,0.0,1.0,258.0,993.0,405.0,5.0,0,0.96,697809735,0,0.7910867573249691
697847085,0.0,0.0,0.0,0.0,6.0,0.0,1.0,368.0,978.0,405.0,4.507518796992481,0,0.94,697847085,0,0.7910867573249691
697909230,0.0,0.0,0.0,0.0,8.0,0.0,5.0,258.0,1002.0,1601.0,4.0,0,0.62,697909230,0,0.7910867573249691
697963455,0.0,0.0,0.0,0.0,20.0,0.0,2.0,1204.0,1269.0,1107.0,4.0,0,0.43,697963455,0,0.7910867573249691
697980330,0.0,0.0,0.0,0.0,15.0,1.0,4.0,247.0,975.0,405.0,5.0,0,0.91,697980330,0,0.7910867573249691
698045445,0.0,0.0,0.0,0.0,8.0,0.0,24.0,291.0,2307.0,2056.0,4.0,1,0.68,698045445,0,0.7910867573249691
698067900,0.0,0.0,0.0,0.0,1.0,0.0,21.0,819.0,1824.0,1770.0,5.0,1,0.69,698067900,0,0.80791934985067
698074875,0.0,0.0,0.0,0.0,13.0,0.0,2.0,1215.0,2445.0,743.0,4.0,0,0.6,698074875,0,0.7910867573249691
698155425,0.0,0.0,1.0,0.0,8.0,0.0,16.0,896.0,7359.0,7659.0,4.0,0,0.53,698155425,0,0.791170646214253
698158170,0.0,0.0,0.0,0.0,8.0,0.0,2.0,379.0,1104.0,405.0,5.0,0,0.96,698158170,0,0.7910867573249691
698196870,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,975.0,405.0,4.605263157894737,0,0.92,698196870,0,0.7910867573249691
698239800,0.0,0.0,0.0,0.0,20.0,0.0,5.0,247.0,975.0,405.0,4.545112781954889,0,0.92,698239800,0,0.7910867573249691
698333625,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1259.0,2637.0,2355.0,4.0,0,0.42,698333625,0,0.7910867573249691
698410260,0.0,0.0,0.0,0.0,20.0,0.0,9.0,786.0,1317.0,769.0,5.0,0,0.82,698410260,0,0.7910867573249691
698507505,0.0,0.0,0.0,0.0,0.0,0.0,11.0,357.0,1200.0,405.0,5.0,0,0.97,698507505,0,0.8013022647801775
698574510,0.0,0.0,0.0,0.0,5.0,0.0,1.0,269.0,990.0,405.0,4.624060150375939,0,0.95,698574510,0,0.7910867573249691
698604345,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,987.0,405.0,4.2744360902255645,0,0.92,698604345,0,0.7910867573249691
698613300,0.0,0.0,0.0,0.0,9.0,0.0,1.0,269.0,1002.0,405.0,4.81578947368421,0,0.97,698613300,0,0.7910867573249691
698634855,0.0,0.0,0.0,0.0,2.0,0.0,4.0,676.0,1200.0,405.0,4.0,0,0.91,698634855,0,0.7910867573249691
698636115,0.0,0.0,0.0,0.0,0.0,0.0,2.0,412.0,1110.0,522.0,5.0,0,0.91,698636115,0,0.8013022647801775
698659695,0.0,0.0,0.0,1.0,20.0,0.0,1.0,379.0,1077.0,600.0,4.0,0,0.89,698659695,0,0.7910867573249691
698730210,0.0,0.0,0.0,0.0,20.0,1.0,1.0,258.0,981.0,405.0,4.703007518796992,0,0.9,698730210,0,0.7910867573249691
698831460,0.0,0.0,0.0,0.0,6.0,1.0,3.0,258.0,1011.0,405.0,4.827067669172932,0,0.99,698831460,0,0.7910867573249691
698836455,0.0,0.0,0.0,0.0,20.0,0.0,1.0,357.0,1095.0,405.0,5.0,0,0.95,698836455,0,0.7910867573249691
698953500,0.0,0.0,0.0,0.0,0.0,0.0,1.0,258.0,975.0,405.0,4.827067669172933,0,0.86,698953500,0,0.8013022647801775
699056640,0.0,0.0,0.0,0.0,7.0,0.0,28.0,720.0,1035.0,509.0,4.0,0,0.77,699056640,0,0.7910867573249691
699063030,0.0,0.0,0.0,0.0,6.0,0.0,1.0,280.0,978.0,405.0,4.770676691729323,0,0.94,699063030,0,0.7910867573249691
699109290,0.0,0.0,0.0,0.0,20.0,0.0,28.0,478.0,1218.0,1133.0,5.0,0,0.8,699109290,0,0.7910867573249691
699315390,0.0,0.0,0.0,0.0,7.0,1.0,1.0,258.0,975.0,405.0,4.018796992481202,0,0.92,699315390,0,0.7910867573249691
699440535,0.0,0.0,0.0,0.0,6.0,0.0,1.0,302.0,990.0,405.0,4.0,0,0.92,699440535,0,0.7910867573249691
699470505,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,975.0,405.0,4.635338345864661,0,0.92,699470505,0,0.7910867573249691
699473160,0.0,0.0,0.0,0.0,20.0,0.0,2.0,698.0,1320.0,1666.0,5.0,1,0.48,699473160,0,0.7910867573249691
699673860,0.0,0.0,0.0,0.0,9.0,0.0,1.0,313.0,1002.0,405.0,4.7781954887218046,0,0.98,699673860,0,0.7910867573249691
699741675,0.0,0.0,0.0,0.0,0.0,0.0,13.0,291.0,1248.0,405.0,4.0,0,0.87,699741675,0,0.8013022647801775
700029630,0.0,0.0,0.0,0.0,8.0,0.0,20.0,269.0,1674.0,1601.0,5.0,1,0.64,700029630,0,0.7910867573249691
700163955,0.0,0.0,1.0,1.0,13.0,0.0,24.0,6264.0,3645.0,9609.0,4.0,3,0.57,700163955,0,0.791170646214253
700172550,0.0,0.0,0.0,0.0,1.0,0.0,1.0,313.0,1041.0,548.0,4.0,0,0.85,700172550,0,0.80791934985067
700199415,0.0,0.0,1.0,0.0,8.0,0.0,30.0,357.0,110472.0,100245.0,5.0,1,0.67,700199415,0,0.791170646214253
700223085,0.0,0.0,0.0,0.0,8.0,0.0,3.0,346.0,1065.0,535.0,5.0,0,0.94,700223085,0,0.7910867573249691
700249500,0.0,0.0,0.0,0.0,1.0,0.0,20.0,566.0,1905.0,3408.0,5.0,1,0.89,700249500,0,0.80791934985067
700279470,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7100.0,1206.0,1809.0,4.0,4,0.43,700279470,0,0.8013022647801775
700355745,0.0,0.0,0.0,0.0,1.0,0.0,3.0,269.0,1005.0,405.0,5.0,0,0.89,700355745,0,0.80791934985067
700391790,0.0,0.0,0.0,0.0,5.0,0.0,4.0,379.0,1008.0,600.0,5.0,0,0.96,700391790,0,0.7910867573249691
700462170,0.0,0.0,0.0,0.0,8.0,0.0,1.0,247.0,993.0,405.0,5.0,0,0.96,700462170,0,0.7910867573249691
700764570,0.0,0.0,0.0,0.0,4.0,0.0,30.0,1633.0,7827.0,94876.0,4.0,1,0.91,700764570,0,0.7910867573249691
700812270,0.0,0.0,0.0,0.0,20.0,0.0,8.0,1292.0,999.0,574.0,4.330827067669173,2,0.55,700812270,0,0.7910867573249691
700828245,0.0,0.0,0.0,0.0,1.0,0.0,1.0,280.0,972.0,405.0,4.860902255639097,0,0.87,700828245,0,0.80791934985067
700919730,0.0,0.0,0.0,0.0,8.0,0.0,2.0,247.0,1062.0,405.0,5.0,0,0.94,700919730,0,0.7910867573249691
700921170,0.0,0.0,0.0,0.0,3.0,0.0,1.0,247.0,975.0,405.0,5.0,0,0.94,700921170,0,0.7910867573249691
700978860,0.0,0.0,0.0,0.0,8.0,0.0,28.0,1589.0,2772.0,22245.0,5.0,1,0.85,700978860,0,0.7910867573249691
701100945,0.0,0.0,0.0,0.0,13.0,0.0,1.0,4856.0,3555.0,561.0,4.0,2,0.4,701100945,0,0.7910867573249691
701114355,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,972.0,405.0,3.793233082706767,0,0.9,701114355,0,0.7910867573249691
701143740,0.0,0.0,0.0,0.0,4.0,0.0,2.0,401.0,1746.0,496.0,5.0,0,0.85,701143740,0,0.7910867573249691
701318430,0.0,0.0,0.0,0.0,5.0,0.0,1.0,258.0,984.0,405.0,4.646616541353382,0,0.94,701318430,0,0.7910867573249691
701522505,0.0,0.0,0.0,0.0,8.0,0.0,7.0,423.0,2151.0,1419.0,4.0,0,0.75,701522505,0,0.7910867573249691
701558325,0.0,0.0,0.0,0.0,0.0,1.0,1.0,280.0,1023.0,405.0,4.909774436090225,0,0.9,701558325,0,0.8013022647801775
701611515,0.0,0.0,0.0,0.0,8.0,0.0,18.0,863.0,1035.0,405.0,5.0,0,0.61,701611515,0,0.7910867573249691
701860095,0.0,0.0,0.0,0.0,8.0,0.0,3.0,258.0,1164.0,405.0,4.661654135338346,0,0.95,701860095,0,0.7910867573249691
702046215,0.0,0.0,0.0,0.0,9.0,0.0,1.0,335.0,2373.0,548.0,4.0,0,0.85,702046215,0,0.7910867573249691
702176715,0.0,0.0,0.0,0.0,20.0,1.0,2.0,247.0,993.0,405.0,4.334586466165414,0,0.89,702176715,0,0.7910867573249691
702229725,0.0,0.0,0.0,0.0,20.0,1.0,4.0,247.0,972.0,405.0,5.0,0,0.88,702229725,0,0.7910867573249691
702666270,0.0,0.0,0.0,0.0,8.0,0.0,8.0,280.0,981.0,405.0,4.0,0,0.94,702666270,0,0.7910867573249691
702757170,0.0,0.0,0.0,0.0,9.0,0.0,15.0,390.0,2307.0,1978.0,4.0,1,0.67,702757170,0,0.7910867573249691
702798975,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1028.0,1002.0,405.0,4.30827067669173,0,0.5,702798975,0,0.7910867573249691
702832545,0.0,0.0,0.0,0.0,1.0,0.0,1.0,445.0,29415.0,15537.0,4.0,0,0.75,702832545,0,0.80791934985067
702882135,0.0,0.0,0.0,0.0,0.0,0.0,30.0,280.0,1080.0,405.0,5.0,0,0.87,702882135,0,0.8013022647801775
702909990,0.0,0.0,0.0,0.0,20.0,0.0,1.0,302.0,987.0,405.0,5.0,0,0.94,702909990,0,0.7910867573249691
702918540,0.0,0.0,0.0,0.0,1.0,0.0,10.0,588.0,1245.0,704.0,4.0,0,0.92,702918540,0,0.80791934985067
703032660,0.0,0.0,0.0,0.0,8.0,0.0,8.0,313.0,5514.0,3577.0,5.0,1,0.51,703032660,0,0.7910867573249691
703102950,0.0,0.0,0.0,0.0,6.0,0.0,12.0,247.0,978.0,444.0,5.0,0,0.93,703102950,0,0.7910867573249691
703125045,0.0,0.0,0.0,0.0,15.0,0.0,1.0,258.0,1026.0,496.0,4.0,0,0.95,703125045,0,0.7910867573249691
703130400,0.0,0.0,0.0,0.0,2.0,0.0,2.0,412.0,1443.0,405.0,5.0,0,0.92,703130400,0,0.7910867573249691
703417050,0.0,0.0,0.0,0.0,0.0,0.0,4.0,324.0,1092.0,444.0,4.0,0,0.86,703417050,0,0.8013022647801775
703431765,0.0,0.0,0.0,0.0,8.0,0.0,22.0,357.0,3792.0,405.0,4.0,0,0.93,703431765,0,0.7910867573249691
703464975,0.0,0.0,0.0,0.0,7.0,0.0,3.0,357.0,1080.0,743.0,5.0,0,0.96,703464975,0,0.7910867573249691
703646415,0.0,0.0,0.0,0.0,0.0,0.0,3.0,291.0,1206.0,405.0,5.0,0,0.9,703646415,0,0.8013022647801775
703664955,0.0,0.0,0.0,1.0,8.0,0.0,16.0,313.0,1245.0,483.0,4.0,0,0.77,703664955,0,0.7910867573249691
703768905,0.0,0.0,0.0,0.0,20.0,0.0,3.0,335.0,1014.0,405.0,4.7781954887218046,0,0.95,703768905,0,0.7910867573249691
703784835,0.0,0.0,0.0,0.0,9.0,0.0,2.0,291.0,1041.0,405.0,5.0,0,0.93,703784835,0,0.7910867573249691
703828890,0.0,0.0,0.0,0.0,8.0,0.0,15.0,357.0,35250.0,5228.0,4.0,0,0.74,703828890,0,0.7910867573249691
703835280,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,975.0,405.0,4.567669172932331,0,0.92,703835280,0,0.7910867573249691
703867950,0.0,0.0,0.0,0.0,15.0,0.0,1.0,313.0,975.0,405.0,4.74436090225564,0,0.95,703867950,0,0.7910867573249691
703874070,1.0,0.0,0.0,0.0,6.0,0.0,28.0,1446.0,2397.0,44813.0,4.0,1,0.9,703874070,0,0.8119116327923376
703944315,0.0,0.0,0.0,0.0,7.0,0.0,3.0,1270.0,1218.0,1211.0,4.0,0,0.5,703944315,0,0.7910867573249691
704142450,0.0,0.0,0.0,0.0,8.0,0.0,4.0,258.0,1029.0,1211.0,5.0,0,0.8,704142450,0,0.7910867573249691
704167830,0.0,0.0,0.0,1.0,8.0,0.0,24.0,885.0,1929.0,1991.0,4.0,1,0.47,704167830,0,0.7910867573249691
704227140,0.0,0.0,0.0,0.0,20.0,1.0,1.0,269.0,981.0,405.0,4.827067669172933,0,0.9,704227140,0,0.7910867573249691
704353950,0.0,0.0,0.0,0.0,8.0,1.0,2.0,302.0,993.0,405.0,5.0,0,0.98,704353950,0,0.7910867573249691
704376180,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1002.0,405.0,4.2556390977443606,0,0.93,704376180,0,0.7910867573249691
704483910,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,981.0,405.0,4.88345864661654,0,0.94,704483910,0,0.7910867573249691
704551140,0.0,0.0,0.0,0.0,9.0,0.0,9.0,269.0,1029.0,405.0,5.0,0,0.94,704551140,0,0.7910867573249691
704560410,0.0,0.0,0.0,0.0,8.0,0.0,1.0,2590.0,2226.0,3343.0,4.0,1,0.5,704560410,0,0.7910867573249691
704650995,0.0,0.0,0.0,0.0,6.0,0.0,2.0,379.0,978.0,405.0,5.0,0,0.94,704650995,0,0.7910867573249691
704699055,0.0,0.0,0.0,0.0,8.0,0.0,3.0,269.0,993.0,470.0,5.0,0,0.94,704699055,0,0.7910867573249691
704760525,0.0,0.0,0.0,0.0,8.0,0.0,8.0,258.0,1158.0,3512.0,5.0,1,0.69,704760525,0,0.7910867573249691
704799495,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1094.0,1041.0,535.0,5.0,2,0.51,704799495,0,0.7910867573249691
704893230,0.0,0.0,0.0,0.0,1.0,0.0,3.0,247.0,978.0,405.0,4.759398496240601,0,0.88,704893230,0,0.80791934985067
704905110,0.0,0.0,0.0,0.0,11.0,0.0,1.0,522.0,1008.0,522.0,5.0,0,0.98,704905110,0,0.7910867573249691
704967030,0.0,0.0,0.0,0.0,3.0,0.0,12.0,302.0,1041.0,4526.0,4.0,1,0.72,704967030,0,0.7910867573249691
705004830,0.0,0.0,0.0,0.0,8.0,0.0,1.0,302.0,1041.0,405.0,5.0,0,0.92,705004830,0,0.7910867573249691
705013380,0.0,0.0,0.0,0.0,20.0,0.0,2.0,357.0,981.0,405.0,4.958646616541353,0,0.94,705013380,0,0.7910867573249691
705070710,0.0,0.0,0.0,0.0,8.0,0.0,11.0,2040.0,1740.0,3070.0,4.0,1,0.5,705070710,0,0.7910867573249691
705235275,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1545.0,665.0,5.0,0,0.9,705235275,0,0.7910867573249691
705245985,0.0,0.0,0.0,0.0,6.0,0.0,10.0,445.0,1086.0,405.0,4.0,0,0.96,705245985,0,0.7910867573249691
705247470,1.0,0.0,0.0,0.0,8.0,0.0,17.0,357.0,35859.0,26535.0,4.0,0,0.62,705247470,0,0.8119116327923376
705270555,0.0,0.0,0.0,0.0,20.0,1.0,2.0,379.0,975.0,405.0,4.676691729323308,0,0.88,705270555,0,0.7910867573249691
705352320,0.0,0.0,0.0,0.0,8.0,0.0,3.0,577.0,2064.0,5670.0,4.0,1,0.56,705352320,0,0.7910867573249691
705656070,0.0,0.0,0.0,0.0,8.0,0.0,1.0,511.0,1167.0,405.0,5.0,0,0.96,705656070,0,0.7910867573249691
705741975,0.0,0.0,0.0,0.0,8.0,0.0,16.0,313.0,1218.0,1419.0,4.0,0,0.57,705741975,0,0.7910867573249691
706028715,0.0,0.0,1.0,0.0,20.0,0.0,30.0,29386.0,1554.0,8777.0,4.0,4,0.31,706028715,0,0.791170646214253
706245165,0.0,0.0,0.0,0.0,8.0,0.0,8.0,269.0,1104.0,1094.0,5.0,0,0.9,706245165,0,0.7910867573249691
706387635,0.0,0.0,0.0,0.0,6.0,0.0,5.0,258.0,990.0,405.0,5.0,0,0.96,706387635,0,0.7910867573249691
706565565,0.0,0.0,0.0,0.0,20.0,0.0,1.0,368.0,1071.0,2433.0,4.0,0,0.46,706565565,0,0.7910867573249691
706578525,1.0,0.0,0.0,0.0,11.0,0.0,27.0,489.0,2853.0,8868.0,4.0,1,0.83,706578525,0,0.8119116327923376
706640985,0.0,0.0,0.0,0.0,20.0,0.0,11.0,291.0,1086.0,743.0,5.0,0,0.94,706640985,0,0.7910867573249691
706701960,0.0,0.0,0.0,0.0,20.0,0.0,5.0,258.0,993.0,405.0,4.0,0,0.91,706701960,0,0.7910867573249691
706753620,0.0,0.0,0.0,0.0,8.0,0.0,1.0,995.0,1050.0,626.0,4.0,0,0.62,706753620,0,0.7910867573249691
706821075,0.0,0.0,0.0,0.0,14.0,0.0,11.0,467.0,3951.0,2589.0,4.0,1,0.51,706821075,0,0.7910867573249691
706990950,0.0,0.0,0.0,0.0,6.0,0.0,3.0,434.0,1305.0,925.0,4.0,0,0.92,706990950,0,0.7910867573249691
707120550,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,981.0,405.0,4.748120300751879,0,0.94,707120550,0,0.7910867573249691
707390280,0.0,0.0,1.0,1.0,20.0,0.0,29.0,10620.0,787242.0,1694097.0,4.0,1,0.57,707390280,0,0.791170646214253
707393025,0.0,0.0,0.0,0.0,5.0,0.0,1.0,654.0,975.0,405.0,4.048872180451127,0,0.92,707393025,0,0.7910867573249691
707437530,0.0,0.0,0.0,0.0,14.0,0.0,1.0,258.0,975.0,405.0,4.958646616541354,0,0.97,707437530,0,0.7910867573249691
707524425,0.0,0.0,0.0,1.0,5.0,0.0,15.0,819.0,2922.0,1393.0,4.0,0,0.61,707524425,0,0.7910867573249691
707703525,0.0,0.0,0.0,0.0,8.0,0.0,2.0,258.0,972.0,405.0,4.691729323308271,0,0.95,707703525,0,0.7910867573249691
707966550,0.0,0.0,0.0,0.0,3.0,0.0,11.0,357.0,1005.0,1445.0,5.0,0,0.69,707966550,0,0.7910867573249691
707983965,0.0,0.0,0.0,0.0,8.0,0.0,30.0,577.0,7860.0,23909.0,4.0,1,0.88,707983965,0,0.7910867573249691
707989905,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,993.0,405.0,4.0,0,0.92,707989905,0,0.7910867573249691
708105150,0.0,0.0,0.0,0.0,14.0,0.0,1.0,533.0,1734.0,418.0,5.0,0,0.93,708105150,0,0.7910867573249691
708398280,0.0,0.0,0.0,0.0,3.0,0.0,9.0,643.0,1155.0,1263.0,4.0,0,0.82,708398280,0,0.7910867573249691
708409710,0.0,0.0,0.0,0.0,8.0,0.0,2.0,896.0,1107.0,405.0,5.0,0,0.7,708409710,0,0.7910867573249691
708618915,0.0,0.0,0.0,0.0,6.0,0.0,1.0,258.0,1014.0,405.0,4.6954887218045105,0,0.95,708618915,0,0.7910867573249691
708678810,0.0,0.0,0.0,0.0,18.0,0.0,19.0,247.0,996.0,405.0,5.0,0,0.87,708678810,0,0.7910867573249691
708832170,0.0,0.0,0.0,0.0,20.0,0.0,1.0,1006.0,1020.0,405.0,5.0,2,0.5,708832170,0,0.7910867573249691
708888240,0.0,0.0,0.0,0.0,5.0,0.0,1.0,269.0,996.0,405.0,4.894736842105263,0,0.95,708888240,0,0.7910867573249691
708898860,0.0,0.0,0.0,0.0,6.0,0.0,12.0,324.0,1245.0,4318.0,4.0,1,0.72,708898860,0,0.7910867573249691
709071795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,258.0,975.0,405.0,4.80827067669173,0,0.86,709071795,0,0.8013022647801775
709166385,0.0,0.0,0.0,0.0,6.0,0.0,7.0,1413.0,1527.0,1081.0,4.0,0,0.53,709166385,0,0.7910867573249691
709175790,0.0,0.0,0.0,0.0,6.0,0.0,13.0,709.0,1257.0,1471.0,4.0,0,0.66,709175790,0,0.7910867573249691
709874010,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1185.0,405.0,3.387218045112782,0,0.92,709874010,0,0.7910867573249691
709948485,0.0,0.0,0.0,0.0,8.0,0.0,13.0,390.0,1263.0,28420.0,4.0,1,0.69,709948485,0,0.7910867573249691
710192925,0.0,0.0,0.0,0.0,1.0,0.0,2.0,302.0,1026.0,431.0,5.0,0,0.88,710192925,0,0.80791934985067
710194095,0.0,0.0,0.0,1.0,0.0,0.0,30.0,17143.0,1788.0,1731.0,4.0,4,0.55,710194095,0,0.8013022647801775
710205480,0.0,0.0,0.0,1.0,17.0,0.0,30.0,22247.0,1035.0,1575.0,4.0,4,0.68,710205480,0,0.7910867573249691
710300295,0.0,0.0,0.0,0.0,0.0,0.0,10.0,401.0,1167.0,1549.0,4.0,0,0.65,710300295,0,0.8013022647801775
710641890,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1204.0,2025.0,2602.0,5.0,1,0.71,710641890,0,0.7910867573249691
710929260,0.0,0.0,0.0,0.0,20.0,0.0,1.0,258.0,1005.0,405.0,4.0,0,0.93,710929260,0,0.7910867573249691
710962245,0.0,0.0,1.0,0.0,0.0,0.0,29.0,984.0,43290.0,143782.0,4.0,1,0.78,710962245,0,0.8013927685773445
710999550,0.0,0.0,0.0,0.0,1.0,0.0,30.0,1336.0,1695.0,6255.0,4.0,1,0.68,710999550,0,0.80791934985067
711207045,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1567.0,1620.0,1068.0,4.0,0,0.54,711207045,0,0.8013022647801775
711377145,0.0,0.0,0.0,0.0,6.0,0.0,17.0,412.0,1458.0,3239.0,4.0,1,0.85,711377145,0,0.7910867573249691
711807435,0.0,0.0,0.0,1.0,8.0,0.0,1.0,1182.0,2082.0,1198.0,4.0,0,0.43,711807435,0,0.7910867573249691
712157895,0.0,0.0,0.0,0.0,20.0,0.0,2.0,269.0,981.0,405.0,5.0,0,0.94,712157895,0,0.7910867573249691
712797345,0.0,0.0,0.0,0.0,8.0,0.0,4.0,247.0,1032.0,405.0,4.7894736842105265,0,0.93,712797345,0,0.7910867573249691
713074950,0.0,0.0,0.0,0.0,20.0,1.0,2.0,247.0,984.0,405.0,4.015037593984962,0,0.89,713074950,0,0.7910867573249691
713494305,0.0,0.0,0.0,1.0,20.0,0.0,28.0,709.0,1161.0,964.0,4.0,0,0.83,713494305,0,0.7910867573249691
713547135,0.0,0.0,0.0,0.0,4.0,0.0,1.0,621.0,1305.0,1146.0,4.0,0,0.88,713547135,0,0.7910867573249691
713771730,0.0,0.0,0.0,0.0,3.0,0.0,24.0,280.0,990.0,2095.0,5.0,1,0.74,713771730,0,0.7910867573249691
714508335,0.0,0.0,0.0,0.0,1.0,0.0,1.0,269.0,990.0,405.0,5.0,0,0.88,714508335,0,0.80791934985067
714966795,0.0,0.0,0.0,0.0,8.0,0.0,2.0,324.0,1026.0,405.0,5.0,0,0.95,714966795,0,0.7910867573249691
715095720,0.0,0.0,0.0,0.0,8.0,1.0,2.0,412.0,993.0,405.0,4.639097744360902,0,0.99,715095720,0,0.7910867573249691
715216995,1.0,0.0,1.0,0.0,4.0,0.0,29.0,1050.0,5871.0,55655.0,4.0,1,0.98,715216995,0,0.8119999967085578
715387005,0.0,0.0,0.0,0.0,7.0,0.0,3.0,434.0,1014.0,574.0,5.0,0,0.97,715387005,0,0.7910867573249691
715414905,0.0,0.0,0.0,0.0,3.0,0.0,1.0,269.0,981.0,405.0,4.87218045112782,0,0.95,715414905,0,0.7910867573249691
715489335,0.0,0.0,0.0,0.0,6.0,0.0,1.0,258.0,984.0,405.0,4.578947368421053,0,0.94,715489335,0,0.7910867573249691
715724010,0.0,0.0,0.0,0.0,3.0,1.0,1.0,258.0,972.0,405.0,4.872180451127819,0,0.95,715724010,0,0.7910867573249691
715799025,0.0,0.0,0.0,0.0,9.0,0.0,26.0,434.0,2859.0,6567.0,5.0,1,0.87,715799025,0,0.7910867573249691
715923855,0.0,0.0,0.0,0.0,14.0,0.0,23.0,346.0,13212.0,405.0,5.0,0,0.88,715923855,0,0.7910867573249691
716101470,0.0,0.0,0.0,0.0,5.0,0.0,2.0,280.0,996.0,405.0,4.69172932330827,0,0.95,716101470,0,0.7910867573249691
716462775,0.0,0.0,0.0,0.0,8.0,0.0,19.0,346.0,3912.0,1614.0,4.0,0,0.59,716462775,0,0.7910867573249691
717003675,0.0,0.0,0.0,1.0,20.0,0.0,28.0,24150.0,1281.0,4708.0,4.0,4,0.62,717003675,0,0.7910867573249691
717099345,0.0,0.0,0.0,0.0,1.0,0.0,1.0,478.0,1023.0,587.0,4.0,0,0.87,717099345,0,0.80791934985067
717185160,0.0,0.0,0.0,1.0,8.0,0.0,2.0,3503.0,12804.0,444.0,4.0,0,0.63,717185160,0,0.7910867573249691
717225075,0.0,0.0,0.0,0.0,15.0,0.0,1.0,258.0,984.0,405.0,4.605263157894737,0,0.97,717225075,0,0.7910867573249691
717306615,0.0,0.0,0.0,0.0,3.0,0.0,8.0,247.0,990.0,1198.0,5.0,0,0.83,717306615,0,0.7910867573249691
717494535,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2458.0,5079.0,42915.0,4.0,1,0.91,717494535,0,0.8013022647801775
717707340,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,996.0,405.0,4.2368421052631575,0,0.93,717707340,0,0.7910867573249691
718595775,0.0,0.0,0.0,0.0,20.0,0.0,1.0,379.0,993.0,405.0,5.0,0,0.94,718595775,0,0.7910867573249691
718749945,0.0,0.0,0.0,0.0,6.0,0.0,1.0,269.0,984.0,405.0,4.8157894736842115,0,0.94,718749945,0,0.7910867573249691
718770780,0.0,0.0,0.0,0.0,8.0,0.0,30.0,1270.0,15843.0,46256.0,4.0,1,0.93,718770780,0,0.7910867573249691
719224155,0.0,0.0,0.0,0.0,9.0,0.0,1.0,269.0,1002.0,431.0,5.0,0,0.97,719224155,0,0.7910867573249691
719283510,0.0,0.0,0.0,0.0,8.0,0.0,2.0,258.0,1101.0,600.0,4.0,0,0.94,719283510,0,0.7910867573249691
719326125,0.0,0.0,0.0,1.0,8.0,0.0,19.0,1292.0,1164.0,665.0,4.0,2,0.66,719326125,0,0.7910867573249691
719479755,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,987.0,405.0,4.203007518796992,0,0.92,719479755,0,0.7910867573249691
719542260,0.0,0.0,0.0,0.0,3.0,0.0,10.0,247.0,996.0,405.0,5.0,0,0.98,719542260,0,0.7910867573249691
719734635,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,996.0,405.0,4.120300751879698,0,0.93,719734635,0,0.7910867573249691
720122580,0.0,0.0,0.0,0.0,2.0,0.0,3.0,676.0,1032.0,405.0,4.0,0,0.91,720122580,0,0.7910867573249691
720210150,0.0,0.0,0.0,0.0,6.0,0.0,2.0,478.0,1065.0,548.0,4.484962406015038,0,0.95,720210150,0,0.7910867573249691
720278235,0.0,0.0,0.0,0.0,11.0,0.0,1.0,269.0,1023.0,405.0,3.0,0,0.97,720278235,0,0.7910867573249691
720665775,0.0,0.0,0.0,0.0,8.0,0.0,4.0,335.0,2541.0,405.0,4.0,0,0.81,720665775,0,0.7910867573249691
720766575,0.0,0.0,0.0,0.0,4.0,0.0,3.0,258.0,975.0,405.0,4.890977443609022,0,0.96,720766575,0,0.7910867573249691
720965610,0.0,0.0,1.0,0.0,8.0,0.0,28.0,456.0,69336.0,254633.0,4.0,1,0.7,720965610,0,0.791170646214253
721003500,0.0,0.0,0.0,0.0,8.0,0.0,1.0,269.0,1014.0,405.0,4.74436090225564,0,0.96,721003500,0,0.7910867573249691
