shop_index,manage_shop_indicator,officialstore_indicator,preferred_shop_indicator,crossborder_indicator,shop_category,new_seller_flag,seller_centre_login_L30D,shop_sku_number,shop_follower_number,shop_L180D_order,weighted_shop_rating,rf_label,rf_probs,shopindex
1436780970,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2469.0,972.0,405.0,3.9398496240601504,2,0.52,1436780970
1436786235,0.0,0.0,0.0,0.0,6.0,1.0,13.0,258.0,993.0,405.0,5.0,0,0.97,1436786235
1436789790,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2447.0,972.0,405.0,4.045112781954887,2,0.55,1436789790
1436789880,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9729.0,972.0,405.0,4.300751879699248,4,0.69,1436789880
1436838030,0.0,0.0,0.0,0.0,20.0,1.0,5.0,1864.0,975.0,405.0,4.293233082706767,2,0.59,1436838030
1436848470,0.0,0.0,0.0,0.0,8.0,1.0,3.0,489.0,972.0,405.0,4.2518796992481205,0,0.94,1436848470
1436851665,0.0,0.0,0.0,0.0,20.0,0.0,16.0,357.0,999.0,405.0,5.0,0,0.9,1436851665
1436901075,0.0,0.0,0.0,0.0,11.0,1.0,4.0,3547.0,972.0,405.0,3.736842105263158,2,0.39,1436901075
1436901570,0.0,0.0,0.0,0.0,8.0,0.0,13.0,390.0,993.0,405.0,4.0,0,0.94,1436901570
1436904495,0.0,0.0,0.0,0.0,16.0,1.0,7.0,11170.0,1071.0,405.0,4.593984962406016,4,0.45,1436904495
1436916105,0.0,1.0,0.0,0.0,20.0,0.0,26.0,412.0,1086.0,405.0,5.0,0,0.87,1436916105
1437020955,0.0,0.0,0.0,0.0,8.0,0.0,6.0,731.0,1065.0,405.0,5.0,0,0.86,1437020955
1437114150,0.0,0.0,0.0,0.0,6.0,1.0,1.0,247.0,972.0,405.0,4.548872180451128,0,0.96,1437114150
1437114330,0.0,0.0,0.0,1.0,0.0,1.0,1.0,258.0,972.0,405.0,5.0,0,0.89,1437114330
1437114420,0.0,0.0,0.0,0.0,5.0,1.0,2.0,346.0,972.0,405.0,4.067669172932331,0,0.91,1437114420
1437114510,0.0,0.0,0.0,1.0,20.0,1.0,1.0,346.0,972.0,405.0,5.0,0,0.85,1437114510
1437114555,0.0,0.0,0.0,1.0,6.0,1.0,1.0,247.0,972.0,405.0,4.323308270676692,0,0.86,1437114555
1437114600,0.0,0.0,0.0,0.0,5.0,1.0,1.0,324.0,972.0,405.0,4.789473684210526,0,0.96,1437114600
1437272370,0.0,0.0,0.0,0.0,13.0,1.0,1.0,3756.0,972.0,405.0,4.135338345864662,2,0.43,1437272370
1437322500,0.0,0.0,0.0,0.0,8.0,1.0,1.0,258.0,990.0,405.0,4.725563909774436,0,0.98,1437322500
1437371190,0.0,0.0,0.0,0.0,16.0,1.0,1.0,2645.0,972.0,405.0,4.116541353383458,2,0.57,1437371190
1437413535,0.0,0.0,0.0,0.0,1.0,1.0,13.0,269.0,1014.0,405.0,5.0,0,0.97,1437413535
1437448905,0.0,0.0,0.0,0.0,16.0,1.0,1.0,2678.0,972.0,405.0,4.300751879699248,2,0.57,1437448905
1437485490,0.0,0.0,0.0,1.0,13.0,1.0,24.0,2524.0,972.0,405.0,4.2857142857142865,2,0.83,1437485490
1437515190,0.0,0.0,0.0,0.0,9.0,1.0,1.0,280.0,975.0,405.0,4.7932330827067675,0,0.96,1437515190
1437520005,0.0,0.0,0.0,0.0,8.0,1.0,2.0,467.0,972.0,405.0,5.0,0,0.97,1437520005
1437574905,0.0,0.0,0.0,0.0,8.0,1.0,2.0,456.0,972.0,405.0,5.0,0,0.97,1437574905
1437593040,0.0,0.0,0.0,0.0,8.0,1.0,2.0,456.0,972.0,405.0,5.0,0,0.97,1437593040
1437610230,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1138.0,972.0,405.0,4.80827067669173,0,0.44,1437610230
1437727320,0.0,0.0,0.0,0.0,8.0,1.0,2.0,654.0,972.0,405.0,3.443609022556391,0,0.95,1437727320
1437787080,0.0,0.0,0.0,0.0,0.0,1.0,2.0,258.0,972.0,405.0,5.0,0,0.88,1437787080
1437911325,0.0,0.0,0.0,0.0,10.0,1.0,7.0,533.0,972.0,405.0,4.6842105263157885,0,0.97,1437911325
1437987150,0.0,0.0,0.0,0.0,3.0,1.0,1.0,269.0,975.0,405.0,5.0,0,0.95,1437987150
1438076835,0.0,0.0,0.0,0.0,20.0,1.0,5.0,577.0,975.0,405.0,3.642857142857142,0,0.86,1438076835
1438137135,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2590.0,972.0,405.0,4.7368421052631575,2,0.49,1438137135
1438152210,0.0,0.0,0.0,0.0,8.0,1.0,4.0,269.0,978.0,405.0,4.872180451127819,0,0.96,1438152210
1438211475,0.0,0.0,0.0,0.0,10.0,1.0,29.0,1314.0,1224.0,405.0,4.0,2,0.8,1438211475
1438211565,0.0,0.0,0.0,0.0,16.0,1.0,2.0,324.0,975.0,405.0,4.661654135338345,0,0.89,1438211565
1438223985,0.0,0.0,0.0,0.0,15.0,1.0,3.0,5615.0,972.0,405.0,4.857142857142857,4,0.47,1438223985
1438254045,0.0,0.0,0.0,0.0,8.0,1.0,8.0,390.0,999.0,405.0,4.0,0,0.95,1438254045
1438255485,0.0,0.0,0.0,0.0,13.0,1.0,8.0,324.0,972.0,405.0,4.601503759398496,0,0.92,1438255485
1438280190,0.0,0.0,0.0,0.0,9.0,1.0,1.0,4526.0,972.0,405.0,5.0,4,0.38,1438280190
1438280595,0.0,0.0,0.0,0.0,3.0,1.0,12.0,2106.0,972.0,405.0,4.319548872180451,2,0.65,1438280595
1438284600,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1578.0,972.0,405.0,4.383458646616541,2,0.54,1438284600
1438287930,0.0,0.0,0.0,0.0,8.0,1.0,2.0,2634.0,972.0,405.0,4.2631578947368425,2,0.51,1438287930
1438308855,0.0,0.0,0.0,0.0,14.0,1.0,16.0,9355.0,975.0,405.0,4.2819548872180455,4,0.54,1438308855
1438312995,0.0,0.0,0.0,0.0,2.0,1.0,13.0,3382.0,972.0,405.0,4.13533834586466,2,0.55,1438312995
1438330230,0.0,0.0,0.0,0.0,20.0,1.0,5.0,5758.0,975.0,405.0,4.593984962406014,4,0.47,1438330230
1438348230,0.0,0.0,0.0,0.0,8.0,1.0,1.0,4856.0,972.0,405.0,4.161654135338346,4,0.56,1438348230
1438420950,0.0,0.0,0.0,0.0,0.0,1.0,7.0,973.0,972.0,405.0,4.364661654135338,0,0.65,1438420950
1438445565,0.0,0.0,0.0,0.0,0.0,1.0,13.0,3910.0,975.0,405.0,4.3233082706766925,2,0.44,1438445565
1438496145,0.0,0.0,0.0,0.0,6.0,1.0,26.0,445.0,1161.0,405.0,4.0,0,0.89,1438496145
1438526295,0.0,0.0,0.0,0.0,8.0,1.0,10.0,258.0,972.0,405.0,4.973684210526316,0,0.96,1438526295
1438548750,0.0,0.0,0.0,0.0,8.0,1.0,2.0,456.0,972.0,405.0,5.0,0,0.97,1438548750
1438581690,0.0,0.0,0.0,0.0,6.0,1.0,1.0,258.0,1008.0,405.0,4.973684210526315,0,0.98,1438581690
1438584975,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5747.0,972.0,405.0,5.0,4,0.6,1438584975
1438589430,0.0,0.0,0.0,0.0,8.0,1.0,2.0,456.0,972.0,405.0,5.0,0,0.97,1438589430
1438595550,0.0,0.0,0.0,1.0,13.0,1.0,24.0,11203.0,978.0,405.0,4.0,4,0.82,1438595550
1438603515,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5747.0,972.0,405.0,4.3045112781954895,4,0.66,1438603515
1438605360,0.0,0.0,0.0,0.0,0.0,1.0,5.0,599.0,990.0,405.0,4.552631578947369,0,0.93,1438605360
1438655940,0.0,0.0,0.0,0.0,20.0,1.0,1.0,291.0,987.0,405.0,5.0,0,0.9,1438655940
1438660980,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5747.0,972.0,405.0,4.199248120300752,4,0.66,1438660980
1438670430,0.0,0.0,0.0,0.0,20.0,1.0,5.0,11027.0,975.0,405.0,4.518796992481204,4,0.51,1438670430
1438696305,0.0,0.0,0.0,0.0,20.0,1.0,1.0,247.0,975.0,405.0,4.548872180451128,0,0.88,1438696305
1438708770,0.0,0.0,0.0,0.0,15.0,1.0,10.0,5329.0,972.0,405.0,4.2180451127819545,4,0.47,1438708770
1438718130,0.0,0.0,0.0,0.0,0.0,1.0,11.0,929.0,987.0,405.0,4.0,0,0.76,1438718130
1438720740,0.0,0.0,0.0,0.0,16.0,1.0,3.0,3184.0,972.0,405.0,5.0,2,0.54,1438720740
1438721730,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5747.0,972.0,405.0,5.0,4,0.6,1438721730
1438737840,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5747.0,972.0,405.0,4.2481203007518795,4,0.66,1438737840
1438747290,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1930.0,972.0,405.0,4.462406015037594,2,0.62,1438747290
1438772535,0.0,0.0,0.0,0.0,16.0,1.0,1.0,4306.0,972.0,405.0,5.0,2,0.4,1438772535
1438772895,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10422.0,972.0,405.0,4.345864661654135,4,0.7,1438772895
1438775010,0.0,0.0,0.0,0.0,4.0,1.0,9.0,6462.0,972.0,405.0,2.0,4,0.46,1438775010
1438802235,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2612.0,972.0,405.0,4.454887218045113,2,0.51,1438802235
1438835625,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9333.0,972.0,405.0,4.270676691729323,4,0.66,1438835625
1438839900,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2590.0,972.0,405.0,4.285714285714285,2,0.51,1438839900
1438855470,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2546.0,972.0,405.0,4.330827067669174,2,0.51,1438855470
1438876620,0.0,0.0,0.0,0.0,6.0,1.0,1.0,280.0,987.0,405.0,4.669172932330828,0,0.98,1438876620
1438889265,0.0,0.0,0.0,0.0,4.0,1.0,10.0,4471.0,972.0,405.0,4.150375939849624,2,0.45,1438889265
1438903755,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2194.0,972.0,405.0,4.473684210526316,2,0.51,1438903755
1438927785,0.0,0.0,0.0,0.0,8.0,1.0,4.0,258.0,978.0,405.0,5.0,0,0.96,1438927785
1438930350,0.0,0.0,0.0,0.0,8.0,1.0,13.0,280.0,1305.0,405.0,5.0,0,0.87,1438930350
1438950015,0.0,0.0,0.0,0.0,3.0,1.0,29.0,478.0,1065.0,405.0,4.0,0,0.88,1438950015
1438953840,0.0,0.0,0.0,0.0,4.0,1.0,7.0,258.0,972.0,405.0,4.8233082706766925,0,0.98,1438953840
1438960050,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2513.0,972.0,405.0,4.473684210526316,2,0.51,1438960050
1438979715,0.0,0.0,0.0,0.0,0.0,1.0,21.0,566.0,1023.0,405.0,4.0,0,0.89,1438979715
1438981830,0.0,0.0,0.0,0.0,20.0,1.0,13.0,2073.0,972.0,405.0,4.052631578947369,2,0.67,1438981830
1438982775,0.0,0.0,0.0,0.0,20.0,1.0,14.0,1952.0,972.0,405.0,4.2631578947368425,2,0.65,1438982775
1438983855,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2216.0,972.0,405.0,4.417293233082708,2,0.51,1438983855
1438996365,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2436.0,972.0,405.0,4.398496240601504,2,0.51,1438996365
1439003565,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2546.0,978.0,405.0,4.353383458646617,2,0.51,1439003565
1439005995,0.0,0.0,0.0,0.0,3.0,1.0,12.0,2018.0,972.0,405.0,4.2518796992481205,2,0.65,1439005995
1439017290,0.0,0.0,0.0,1.0,12.0,1.0,5.0,280.0,972.0,405.0,4.037593984962406,0,0.89,1439017290
1439018325,0.0,0.0,0.0,0.0,13.0,1.0,10.0,368.0,972.0,405.0,4.0,0,0.91,1439018325
1439037450,0.0,0.0,0.0,0.0,13.0,1.0,8.0,269.0,993.0,405.0,5.0,0,0.93,1439037450
1439041905,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2194.0,975.0,405.0,4.421052631578947,2,0.51,1439041905
1439043750,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2557.0,972.0,405.0,4.2443609022556394,2,0.51,1439043750
1439045820,0.0,0.0,0.0,0.0,13.0,1.0,23.0,269.0,1128.0,405.0,5.0,0,0.85,1439045820
1439047215,0.0,0.0,0.0,0.0,8.0,1.0,17.0,533.0,975.0,405.0,4.511278195488723,0,0.88,1439047215
1439050635,0.0,0.0,0.0,0.0,3.0,1.0,8.0,1501.0,972.0,405.0,5.0,2,0.46,1439050635
1439087760,0.0,0.0,0.0,0.0,1.0,1.0,1.0,258.0,981.0,405.0,4.620300751879699,0,0.91,1439087760
1439099100,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2480.0,972.0,405.0,4.390977443609023,2,0.51,1439099100
1439100720,0.0,0.0,0.0,0.0,20.0,1.0,5.0,247.0,984.0,405.0,4.650375939849624,0,0.9,1439100720
1439101125,0.0,0.0,0.0,0.0,15.0,1.0,5.0,4229.0,987.0,405.0,3.9548872180451133,2,0.47,1439101125
1439117010,0.0,0.0,0.0,0.0,10.0,1.0,6.0,423.0,975.0,405.0,4.582706766917293,0,0.97,1439117010
1439160120,0.0,0.0,0.0,0.0,6.0,1.0,1.0,313.0,990.0,405.0,4.823308270676692,0,0.98,1439160120
1439200080,0.0,0.0,0.0,0.0,6.0,1.0,2.0,269.0,972.0,405.0,4.887218045112782,0,0.96,1439200080
1439222490,0.0,0.0,0.0,0.0,3.0,1.0,1.0,269.0,972.0,405.0,4.902255639097744,0,0.95,1439222490
1439249130,0.0,0.0,0.0,1.0,8.0,1.0,25.0,522.0,978.0,405.0,5.0,0,0.86,1439249130
1439371260,0.0,0.0,0.0,0.0,8.0,1.0,2.0,335.0,1560.0,405.0,5.0,0,0.91,1439371260
1439373780,0.0,0.0,0.0,0.0,15.0,1.0,4.0,5670.0,975.0,405.0,4.304511278195489,4,0.53,1439373780
1439378280,0.0,0.0,0.0,0.0,7.0,1.0,2.0,5725.0,975.0,405.0,4.2556390977443606,4,0.58,1439378280
1439390880,0.0,0.0,0.0,0.0,20.0,1.0,2.0,5747.0,972.0,405.0,4.075187969924813,4,0.54,1439390880
1439428500,0.0,0.0,0.0,0.0,9.0,1.0,2.0,258.0,972.0,405.0,4.6954887218045105,0,0.96,1439428500
1439442360,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3052.0,972.0,405.0,4.030075187969925,2,0.45,1439442360
1439457075,0.0,0.0,0.0,0.0,10.0,1.0,1.0,544.0,972.0,405.0,4.635338345864663,0,0.96,1439457075
1439458965,0.0,0.0,0.0,0.0,9.0,1.0,4.0,5747.0,972.0,405.0,4.157894736842105,4,0.59,1439458965
1439467290,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4438.0,972.0,405.0,4.7368421052631575,4,0.45,1439467290
1439488080,0.0,0.0,0.0,0.0,0.0,1.0,1.0,522.0,972.0,405.0,4.789473684210527,0,0.9,1439488080
1439499060,0.0,0.0,0.0,0.0,20.0,1.0,4.0,4889.0,972.0,405.0,5.0,4,0.48,1439499060
1439510085,0.0,0.0,0.0,0.0,9.0,1.0,4.0,5747.0,972.0,405.0,4.609022556390977,4,0.55,1439510085
1439540460,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5714.0,972.0,405.0,4.236842105263158,4,0.66,1439540460
1439563860,0.0,0.0,0.0,1.0,13.0,1.0,11.0,10884.0,1161.0,405.0,4.0,4,0.65,1439563860
1439763435,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5736.0,972.0,405.0,4.394736842105262,4,0.66,1439763435
1439771355,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5725.0,972.0,405.0,4.278195488721805,4,0.66,1439771355
1439830035,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5714.0,972.0,405.0,4.443609022556391,4,0.57,1439830035
1439857710,0.0,0.0,0.0,0.0,7.0,1.0,1.0,258.0,981.0,405.0,4.0,0,0.94,1439857710
1439870805,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5747.0,975.0,405.0,5.0,4,0.58,1439870805
1440163035,0.0,0.0,0.0,0.0,0.0,1.0,29.0,1919.0,1017.0,405.0,5.0,2,0.83,1440163035
1440163485,0.0,0.0,0.0,0.0,20.0,1.0,9.0,401.0,984.0,405.0,5.0,0,0.9,1440163485
1440218160,0.0,0.0,0.0,0.0,13.0,1.0,9.0,1952.0,972.0,405.0,4.31203007518797,2,0.62,1440218160
1440244035,0.0,0.0,0.0,0.0,8.0,1.0,1.0,258.0,975.0,405.0,4.116541353383457,0,0.94,1440244035
1440249930,0.0,0.0,0.0,0.0,0.0,1.0,12.0,7463.0,975.0,405.0,4.2218045112781954,4,0.58,1440249930
1440251280,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2458.0,972.0,405.0,4.3120300751879705,2,0.51,1440251280
1440265905,0.0,0.0,0.0,0.0,0.0,1.0,7.0,269.0,975.0,405.0,4.887218045112781,0,0.95,1440265905
1440285390,0.0,0.0,0.0,0.0,8.0,1.0,6.0,2084.0,975.0,405.0,4.315789473684211,2,0.54,1440285390
1440311490,0.0,0.0,0.0,0.0,9.0,1.0,1.0,258.0,975.0,405.0,4.439849624060151,0,0.94,1440311490
1440333270,0.0,0.0,0.0,0.0,1.0,1.0,1.0,346.0,972.0,405.0,4.229323308270676,0,0.83,1440333270
1440335160,0.0,0.0,0.0,0.0,13.0,1.0,3.0,1688.0,972.0,405.0,4.484962406015037,2,0.51,1440335160
1440336285,0.0,0.0,0.0,0.0,0.0,1.0,3.0,335.0,972.0,405.0,4.496240601503758,0,0.83,1440336285
1440349920,0.0,0.0,0.0,0.0,9.0,1.0,11.0,2370.0,972.0,405.0,4.353383458646617,2,0.61,1440349920
1440363960,0.0,0.0,0.0,0.0,13.0,1.0,4.0,280.0,972.0,405.0,4.067669172932331,0,0.91,1440363960
1440372960,0.0,0.0,0.0,0.0,20.0,1.0,17.0,5824.0,972.0,405.0,4.172932330827067,4,0.49,1440372960
1440423855,0.0,0.0,0.0,0.0,0.0,1.0,17.0,4130.0,972.0,405.0,3.443609022556391,4,0.42,1440423855
1440426015,0.0,0.0,0.0,0.0,4.0,1.0,17.0,5329.0,975.0,405.0,4.360902255639098,4,0.49,1440426015
1440465435,0.0,0.0,0.0,0.0,20.0,1.0,1.0,247.0,972.0,405.0,3.894736842105263,0,0.87,1440465435
1440499860,0.0,0.0,0.0,0.0,3.0,1.0,17.0,4746.0,972.0,405.0,5.0,4,0.52,1440499860
1440512370,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2590.0,972.0,405.0,4.398496240601504,2,0.63,1440512370
1440529155,0.0,0.0,0.0,0.0,20.0,1.0,18.0,1292.0,972.0,405.0,4.7368421052631575,2,0.69,1440529155
1440531225,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2854.0,972.0,405.0,4.2406015037593985,2,0.52,1440531225
1440559890,0.0,0.0,0.0,0.0,3.0,1.0,3.0,269.0,975.0,405.0,4.86842105263158,0,0.96,1440559890
1440584730,0.0,0.0,0.0,0.0,20.0,1.0,6.0,291.0,972.0,405.0,4.984962406015037,0,0.88,1440584730
1440605385,0.0,0.0,0.0,0.0,1.0,1.0,2.0,280.0,975.0,405.0,4.917293233082707,0,0.89,1440605385
1440625905,0.0,0.0,0.0,1.0,5.0,1.0,2.0,313.0,972.0,405.0,4.7706766917293235,0,0.92,1440625905
1440673695,0.0,0.0,0.0,0.0,8.0,1.0,7.0,335.0,987.0,405.0,4.627819548872181,0,0.98,1440673695
1440675675,0.0,0.0,0.0,0.0,3.0,1.0,19.0,313.0,1056.0,405.0,5.0,0,0.89,1440675675
1440707985,0.0,0.0,0.0,0.0,7.0,1.0,29.0,10708.0,1002.0,405.0,4.0,4,0.59,1440707985
1440717390,0.0,0.0,0.0,0.0,20.0,1.0,3.0,247.0,972.0,405.0,4.93609022556391,0,0.88,1440717390
1440721530,0.0,0.0,0.0,0.0,10.0,1.0,21.0,654.0,990.0,405.0,3.6578947368421058,0,0.86,1440721530
1440724365,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2205.0,972.0,405.0,4.484962406015038,2,0.51,1440724365
1440725265,0.0,0.0,0.0,0.0,20.0,1.0,10.0,335.0,993.0,405.0,5.0,0,0.91,1440725265
1440737010,0.0,0.0,0.0,1.0,7.0,1.0,28.0,11247.0,972.0,405.0,5.0,4,0.89,1440737010
1440743760,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2623.0,972.0,405.0,4.409774436090226,2,0.51,1440743760
1440762615,0.0,0.0,0.0,0.0,20.0,1.0,2.0,258.0,981.0,405.0,4.834586466165413,0,0.9,1440762615
1440790605,0.0,0.0,0.0,0.0,6.0,1.0,4.0,280.0,981.0,405.0,4.763157894736842,0,0.98,1440790605
1440791865,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2645.0,972.0,405.0,4.454887218045113,2,0.51,1440791865
1440799245,0.0,0.0,0.0,0.0,10.0,1.0,7.0,445.0,972.0,405.0,4.714285714285714,0,0.97,1440799245
1440830025,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1941.0,972.0,405.0,4.44360902255639,2,0.51,1440830025
1440844425,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1743.0,972.0,405.0,4.383458646616542,2,0.49,1440844425
1440846180,0.0,0.0,0.0,0.0,0.0,1.0,1.0,269.0,975.0,405.0,4.845864661654135,0,0.88,1440846180
1440851175,0.0,0.0,0.0,0.0,6.0,1.0,6.0,324.0,984.0,405.0,4.834586466165413,0,0.99,1440851175
1440854685,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1886.0,972.0,405.0,4.436090225563909,2,0.51,1440854685
1440858285,0.0,0.0,0.0,0.0,13.0,1.0,6.0,2040.0,972.0,405.0,4.105263157894738,2,0.57,1440858285
1440876195,0.0,0.0,0.0,0.0,15.0,1.0,15.0,11225.0,972.0,405.0,4.319548872180451,4,0.55,1440876195
1440889335,0.0,0.0,0.0,0.0,7.0,1.0,3.0,566.0,978.0,405.0,4.274436090225564,0,0.93,1440889335
1440913050,0.0,0.0,0.0,0.0,13.0,1.0,9.0,5648.0,972.0,405.0,4.157894736842104,4,0.46,1440913050
1440925920,0.0,0.0,0.0,0.0,18.0,1.0,9.0,5681.0,972.0,405.0,3.4060150375939857,4,0.45,1440925920
1440926370,0.0,0.0,0.0,0.0,0.0,1.0,3.0,588.0,972.0,405.0,3.63157894736842,0,0.84,1440926370
1440935820,0.0,0.0,0.0,0.0,18.0,1.0,9.0,5736.0,972.0,405.0,4.101503759398496,4,0.45,1440935820
1440959265,0.0,0.0,0.0,0.0,0.0,1.0,2.0,632.0,972.0,405.0,4.665413533834586,0,0.9,1440959265
1440971415,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1545.0,972.0,405.0,4.2631578947368425,2,0.45,1440971415
1441000350,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1699.0,972.0,405.0,4.2781954887218046,2,0.48,1441000350
1441013715,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1732.0,975.0,405.0,4.462406015037595,2,0.49,1441013715
1441019025,0.0,0.0,0.0,0.0,5.0,1.0,10.0,258.0,1011.0,405.0,5.0,0,0.99,1441019025
1441019115,0.0,0.0,0.0,0.0,20.0,1.0,10.0,5648.0,972.0,405.0,4.112781954887217,4,0.48,1441019115
1441032840,0.0,0.0,0.0,0.0,8.0,1.0,4.0,258.0,972.0,405.0,5.0,0,0.96,1441032840
1441073295,0.0,0.0,0.0,0.0,20.0,1.0,7.0,5725.0,972.0,405.0,4.045112781954887,4,0.49,1441073295
1441077120,0.0,0.0,0.0,0.0,15.0,1.0,6.0,1017.0,972.0,405.0,4.609022556390976,2,0.47,1441077120
1441123245,0.0,0.0,0.0,0.0,3.0,1.0,3.0,258.0,972.0,405.0,4.992481203007519,0,0.96,1441123245
1441181925,0.0,0.0,0.0,1.0,7.0,1.0,29.0,10796.0,972.0,405.0,5.0,4,0.9,1441181925
1441185120,0.0,0.0,0.0,0.0,4.0,1.0,7.0,368.0,972.0,405.0,4.6691729323308255,0,0.98,1441185120
1441268415,0.0,0.0,0.0,0.0,1.0,1.0,11.0,335.0,978.0,405.0,4.714285714285714,0,0.96,1441268415
1441272240,0.0,0.0,0.0,0.0,8.0,1.0,5.0,302.0,972.0,405.0,4.845864661654135,0,0.96,1441272240
1441352430,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5725.0,972.0,405.0,4.2744360902255645,4,0.63,1441352430
1441412865,0.0,0.0,0.0,0.0,1.0,1.0,6.0,522.0,987.0,405.0,5.0,0,0.97,1441412865
1441420470,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5725.0,972.0,405.0,4.278195488721805,4,0.63,1441420470
1441449990,0.0,0.0,0.0,0.0,13.0,1.0,3.0,258.0,972.0,405.0,4.996240601503759,0,0.92,1441449990
1441467900,0.0,0.0,0.0,0.0,8.0,1.0,4.0,434.0,990.0,405.0,4.684210526315789,0,0.98,1441467900
1441489860,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5747.0,972.0,405.0,5.0,4,0.58,1441489860
1441525005,0.0,0.0,0.0,1.0,13.0,1.0,6.0,819.0,972.0,405.0,3.9924812030075194,0,0.78,1441525005
1441525950,0.0,0.0,0.0,0.0,7.0,1.0,1.0,258.0,972.0,405.0,4.578947368421053,0,0.96,1441525950
1441533600,0.0,0.0,0.0,0.0,7.0,1.0,26.0,11346.0,972.0,405.0,5.0,4,0.65,1441533600
1441710765,0.0,0.0,0.0,0.0,0.0,1.0,6.0,544.0,975.0,405.0,4.530075187969925,0,0.94,1441710765
1441757565,0.0,0.0,0.0,0.0,6.0,1.0,2.0,247.0,972.0,405.0,4.515037593984963,0,0.96,1441757565
1441807740,0.0,0.0,0.0,0.0,0.0,1.0,3.0,258.0,972.0,405.0,5.0,0,0.89,1441807740
1441914930,0.0,0.0,0.0,0.0,20.0,1.0,2.0,269.0,972.0,405.0,3.8984962406015033,0,0.87,1441914930
1442006415,0.0,0.0,0.0,0.0,15.0,1.0,3.0,258.0,993.0,405.0,5.0,0,0.93,1442006415
1442142495,0.0,0.0,0.0,0.0,6.0,1.0,6.0,1050.0,972.0,405.0,5.0,0,0.51,1442142495
1442145330,0.0,0.0,0.0,0.0,13.0,1.0,5.0,1017.0,972.0,405.0,4.635338345864661,0,0.45,1442145330
1442198025,0.0,0.0,0.0,0.0,9.0,1.0,1.0,357.0,972.0,405.0,4.578947368421052,0,0.96,1442198025
1442217645,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1809.0,972.0,405.0,4.507518796992482,2,0.47,1442217645
1442224620,0.0,0.0,0.0,0.0,8.0,1.0,6.0,291.0,996.0,405.0,5.0,0,0.98,1442224620
1442229930,0.0,0.0,0.0,0.0,6.0,1.0,7.0,1479.0,972.0,405.0,4.541353383458647,2,0.45,1442229930
1442237445,0.0,0.0,0.0,0.0,6.0,1.0,5.0,929.0,972.0,405.0,4.842105263157896,0,0.77,1442237445
1442252070,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1798.0,972.0,405.0,4.37218045112782,2,0.49,1442252070
1442253015,0.0,0.0,0.0,0.0,10.0,1.0,8.0,357.0,1032.0,405.0,0.0,0,0.95,1442253015
1442256300,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1490.0,972.0,405.0,5.0,2,0.42,1442256300
1442268720,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1864.0,972.0,405.0,4.469924812030075,2,0.5,1442268720
