,decorated_indicator,manage_shop_indicator,officialstore_indicator,preferred_shop_indicator,crossborder_indicator,shop_category,new_seller_flag,seller_centre_login_L30D,shop_sku_number,shop_follower_number,shop_L180D_order,weighted_shop_rating,performance_date,masked_item_impression,masked_order,masked_shop_page_view,masked_shop_click_from_search,masked_campaign_tab_click,masked_other_tab_click
5514,1,0,0,0,0,9,0,27,2920,29769,9284,4,3,32684089,216,0,57.44444444,11,14
5515,1,0,0,0,0,9,0,27,2920,29769,9284,4,9,42289009,512,0,131.4444444,11,58
5516,1,0,0,0,1,8,0,30,10598,93138,70592,4,4,2.06949E+11,97336,4,400,11,3809
5517,1,0,0,0,1,8,0,30,10598,93138,70592,4,10,43994223504,912673,0,225,11,4348
5518,1,0,0,0,1,8,0,30,10598,93138,70592,4,1,50504921289,681472,0,121,11,4843
5519,1,0,0,0,1,8,0,30,10598,93138,70592,4,14,40163767281,1157625,0,64,11,6779
5520,1,0,0,0,1,8,0,30,10598,93138,70592,4,11,38900856289,216000,0,361,11,4282
5521,1,0,0,0,1,8,0,30,10598,93138,70592,4,7,1.06609E+11,314432,0,5476,11,9958
5522,1,0,0,0,1,8,0,30,10598,93138,70592,4,13,33619422736,592704,0,225,11,6339
5523,1,0,0,0,1,8,0,30,10598,93138,70592,4,9,94956422500,1259712,0,441,11,6625
5524,1,0,0,0,1,8,0,30,10598,93138,70592,4,2,1.08365E+14,2803221,25,25,11,6966
5525,1,0,0,0,1,8,0,30,10598,93138,70592,4,8,4.04032E+11,34645976,0,4096,11,19297
5526,1,0,0,0,1,8,0,30,10598,93138,70592,4,5,99496715761,512000,0,121,11,3699
5527,1,0,0,0,1,8,0,30,10598,93138,70592,4,6,64471303744,140608,0,169,11,4612
5528,1,0,0,0,1,8,0,30,10598,93138,70592,4,3,1.63559E+12,614125,9,121,11,3809
5529,1,0,0,0,1,8,0,30,10598,93138,70592,4,12,44912629476,328509,0,529,11,5734
5530,1,0,0,0,0,4,0,28,3162,5436,405,4,7,5354873329,1295029,4,1,11,443
5531,1,0,0,0,0,4,0,28,3162,5436,405,4,14,5336448601,1124864,25,1,11,289
5532,1,0,0,0,0,4,0,28,3162,5436,405,4,2,4640470641,531441,25,4036.388889,11,421
5533,1,0,0,0,0,4,0,28,3162,5436,405,4,12,5825200329,1860867,0,11023,11,487
5534,1,0,0,0,0,4,0,28,3162,5436,405,4,6,4911206400,571787,144,8703.5,11,399
5535,1,0,0,0,0,4,0,28,3162,5436,405,4,3,4336222500,531441,4,8124.611111,11,245
5536,1,0,0,0,0,4,0,28,3162,5436,405,4,11,7037364321,1953125,1,13246.66667,11,542
5537,1,0,0,0,0,4,0,28,3162,5436,405,4,1,5165728129,704969,144,1,11,421
5538,1,0,0,0,0,4,0,28,3162,5436,405,4,13,5867100409,1643032,9,10887.88889,11,608
5539,1,0,0,0,0,4,0,28,3162,5436,405,4,5,4804430596,1685159,4,4,11,443
5540,1,0,0,0,0,4,0,28,3162,5436,405,4,9,8833932121,2097152,100,12477.83333,11,575
5541,1,0,0,0,0,4,0,28,3162,5436,405,4,8,21507102409,6967871,361,1,11,938
5542,1,0,0,0,0,4,0,28,3162,5436,405,4,10,6615382225,1061208,0,9,11,685
5543,1,0,0,0,0,4,0,28,3162,5436,405,4,4,4585321225,636056,0,1,11,421
5544,1,1,1,0,0,8,0,30,8827,91587,113141,4,12,49035673600,21253933,1156,6889,11,7923
5545,1,1,1,0,0,8,0,30,8827,91587,113141,4,7,1.3085E+11,1259712,144,4624,2351,11685
5546,1,1,1,0,0,8,0,30,8827,91587,113141,4,3,2.78814E+11,1906624,196,11236,1201,12708
5547,1,1,1,0,0,8,0,30,8827,91587,113141,4,8,8.46409E+11,432081216,36,12321,2471,13368
5548,1,1,1,0,0,8,0,30,8827,91587,113141,4,4,1.19135E+11,4096000,100,1156,761,7274
5549,1,1,1,0,0,8,0,30,8827,91587,113141,4,1,43180008804,614125,100,2809,461,6042
5550,1,1,1,0,0,8,0,30,8827,91587,113141,4,9,90719632809,4096000,100,4624,621,7373
5551,1,1,1,0,0,8,0,30,8827,91587,113141,4,5,16670424996,941192,36,400,291,3457
5552,1,1,1,0,0,8,0,30,8827,91587,113141,4,6,56875095225,1860867,256,1369,951,6757
5553,1,1,1,0,0,8,0,30,8827,91587,113141,4,11,61546663396,13997521,100,5776,11,8836
5554,1,1,1,0,0,8,0,30,8827,91587,113141,4,10,50981575681,1815848,25,3844,21,8495
5555,1,1,1,0,0,8,0,30,8827,91587,113141,4,2,57071298816,1259712,16,1225,641,5723
5556,1,1,1,0,0,8,0,30,8827,91587,113141,4,14,1.01811E+11,11239424,100,5184,11,11740
5557,1,1,1,0,0,8,0,30,8827,91587,113141,4,13,87896239729,13481272,100,3844,11,11850
5558,1,0,0,0,0,6,0,11,434,2835,4032,4,10,2464900,8,0,4.888888889,11,47
5559,1,0,0,0,0,6,0,11,434,2835,4032,4,12,1585081,1,0,1.944444444,11,25
5560,1,0,0,0,0,6,0,11,434,2835,4032,4,4,1172889,0,0,11.33333333,11,36
5561,1,0,0,0,0,6,0,11,434,2835,4032,4,11,1418481,0,0,2.833333333,11,25
5562,1,0,0,0,0,6,0,11,434,2835,4032,4,1,1238769,0,0,4.333333333,11,36
5563,1,0,0,0,0,6,0,11,434,2835,4032,4,7,3157729,0,0,33.55555556,11,25
5564,1,0,0,0,0,6,0,11,434,2835,4032,4,14,3108169,64,0,1,11,135
5565,1,0,0,0,0,6,0,11,434,2835,4032,4,5,1437601,0,0,2.833333333,11,80
5566,1,0,0,0,0,6,0,11,434,2835,4032,4,3,712336,0,0,12,11,14
5567,1,0,0,0,0,6,0,11,434,2835,4032,4,9,2732409,0,0,4.611111111,11,14
5568,1,0,0,0,0,6,0,11,434,2835,4032,4,13,1442401,0,0,2.833333333,11,25
5569,1,0,0,0,0,6,0,11,434,2835,4032,4,6,1713481,0,0,12.77777778,11,36
5570,1,0,0,0,0,6,0,11,434,2835,4032,4,8,13147876,1,0,9.944444444,11,59.22222222
5571,1,0,0,0,0,6,0,11,434,2835,4032,4,2,1050625,0,0,17.16666667,11,14
5572,1,0,0,0,1,0,0,23,1567,1569,405,4,12,180902500,27,0,459.7777778,11,58
5573,1,0,0,0,1,0,0,23,1567,1569,405,4,8,555309225,343,25,258.1111111,11,168
5574,1,0,0,0,1,0,0,23,1567,1569,405,4,6,207532836,8,0,349.4444444,11,47
5575,1,0,0,0,1,0,0,23,1567,1569,405,4,10,229946896,64,0,556.2777778,11,47
5576,1,0,0,0,1,0,0,23,1567,1569,405,4,7,243141649,8,0,53,11,47
5577,1,0,0,0,1,0,0,23,1567,1569,405,4,3,185286544,8,0,255.9444444,11,69
5578,1,0,0,0,1,0,0,23,1567,1569,405,4,13,209670400,343,0,352.2222222,11,58
5579,1,0,0,0,1,0,0,23,1567,1569,405,4,1,185531641,64,0,215.7777778,11,58
5580,1,0,0,0,1,0,0,23,1567,1569,405,4,11,212663889,64,0,288.8888889,11,25
5581,1,0,0,0,1,0,0,23,1567,1569,405,4,4,221444161,343,0,265.6666667,11,80
5582,1,0,0,0,1,0,0,23,1567,1569,405,4,9,323316361,8,0,329.3888889,11,47
5583,1,0,0,0,1,0,0,23,1567,1569,405,4,5,190081369,64,0,433.5555556,11,25
5584,1,0,0,0,1,0,0,23,1567,1569,405,4,2,155301444,27,0,473.8888889,11,47
5585,1,0,0,0,1,0,0,23,1567,1569,405,4,14,186431716,64,0,219.5,11,113
5586,1,0,0,0,0,6,0,30,1545,2931,405,4,8,69973225,0,0,77.38888889,11,14
5587,1,0,0,0,0,6,0,30,1545,2931,405,4,14,3122289,1,1,33.11111111,11,14
5588,1,0,0,0,0,6,0,30,1545,2931,405,4,4,633616,0,1,7.055555556,11,14
5589,1,0,0,0,0,6,0,30,1545,2931,405,4,7,5579044,0,100,10.66666667,11,120.9444444
5590,1,0,0,0,0,6,0,30,1545,2931,405,4,11,1151329,0,1,10.88888889,11,36
5591,1,0,0,0,0,6,0,30,1545,2931,405,4,10,1155625,0,289,11.33333333,11,14
5592,1,0,0,0,0,6,0,30,1545,2931,405,4,6,2582449,0,0,6.055555556,11,47
5593,1,0,0,0,0,6,0,30,1545,2931,405,4,3,2226064,0,9,1,11,14
5594,1,0,0,0,0,6,0,30,1545,2931,405,4,9,18249984,1,289,66.83333333,11,25
5595,1,0,0,0,0,6,0,30,1545,2931,405,4,5,505521,0,25,4.666666667,11,14
5596,1,0,0,0,0,6,0,30,1545,2931,405,4,1,4460544,0,4,173.2777778,11,58
5597,1,0,0,0,0,6,0,30,1545,2931,405,4,12,1373584,1,25,2.666666667,11,47
5598,1,0,0,0,0,6,0,30,1545,2931,405,4,13,529984,1,49,4.833333333,11,25
5599,1,0,0,0,0,6,0,30,1545,2931,405,4,2,3948169,0,9,222.8333333,11,120.9444444
5600,1,0,0,0,1,0,0,26,852,1227,405,5,13,3671056,0,0,87.61111111,11,87.33333333
5601,1,0,0,0,1,0,0,26,852,1227,405,5,14,5363856,0,0,11.11111111,11,78.77777778
5602,1,0,0,0,1,0,0,26,852,1227,405,5,2,2524921,0,0,6.055555556,11,61.05555556
5603,1,0,0,0,1,0,0,26,852,1227,405,5,5,2689600,0,0,4.611111111,11,75.72222222
5604,1,0,0,0,1,0,0,26,852,1227,405,5,9,3211264,0,0,33.55555556,11,66.55555556
5605,1,0,0,0,1,0,0,26,852,1227,405,5,10,710649,0,0,12,11,51.88888889
5606,1,0,0,0,1,0,0,26,852,1227,405,5,1,2614689,1,0,5.611111111,11,68.38888889
5607,1,0,0,0,1,0,0,26,852,1227,405,5,12,2890000,0,0,5.777777778,11,61.05555556
5608,1,0,0,0,1,0,0,26,852,1227,405,5,3,1136356,0,0,10.88888889,11,32.33333333
5609,1,0,0,0,1,0,0,26,852,1227,405,5,8,15523600,0,0,142.0555556,11,14
5610,1,0,0,0,1,0,0,26,852,1227,405,5,7,2310400,0,0,6.222222222,11,58.61111111
5611,1,0,0,0,1,0,0,26,852,1227,405,5,4,2424249,0,0,4.722222222,11,51.88888889
5612,1,0,0,0,1,0,0,26,852,1227,405,5,11,1638400,0,0,1.944444444,11,64.72222222
5613,1,0,0,0,1,0,0,26,852,1227,405,5,6,2825761,0,0,4,11,57.38888889
5614,1,0,0,0,0,6,0,17,731,6375,2043,5,14,41616,0,0,5.722222222,11,14
5615,1,0,0,0,0,6,0,17,731,6375,2043,5,9,3844,0,25,2.611111111,11,36
5616,1,0,0,0,0,6,0,17,731,6375,2043,5,3,207025,1,36,1,11,58
5617,1,0,0,0,0,6,0,17,731,6375,2043,5,2,104329,1,0,5.888888889,11,47
5618,1,0,0,0,0,6,0,17,731,6375,2043,5,6,24964,0,0,4,11,25
5619,1,0,0,0,0,6,0,17,731,6375,2043,5,7,9801,0,16,3.444444444,11,14
5620,1,0,0,0,0,6,0,17,731,6375,2043,5,13,72900,0,0,10.88888889,11,14
5621,1,0,0,0,0,6,0,17,731,6375,2043,5,8,40401,8,0,1,11,29.88888889
5622,1,0,0,0,0,6,0,17,731,6375,2043,5,5,60025,0,0,10.27777778,11,39.66666667
5623,1,0,0,0,0,6,0,17,731,6375,2043,5,12,25281,0,0,4.888888889,11,14
5624,1,0,0,0,0,6,0,17,731,6375,2043,5,4,62500,0,0,10.27777778,11,14
5625,1,0,0,0,0,6,0,17,731,6375,2043,5,11,10816,0,0,1,11,30.5
5626,1,0,0,0,0,6,0,17,731,6375,2043,5,1,108900,0,0,5.888888889,11,36
5627,1,0,0,0,0,6,0,17,731,6375,2043,5,10,13924,8,0,3.722222222,11,14
5628,1,0,0,0,1,8,0,30,14525,74169,35128,4,14,2715243664,50653,0,14048.88889,11,476
5629,1,0,0,0,1,8,0,30,14525,74169,35128,4,12,2281208644,54872,0,1,11,443
5630,1,0,0,0,1,8,0,30,14525,74169,35128,4,1,2834497600,9261,0,3574.277778,11,366
5631,1,0,0,0,1,8,0,30,14525,74169,35128,4,13,2553887296,54872,0,443.9444444,11,685
5632,1,0,0,0,1,8,0,30,14525,74169,35128,4,11,2121799969,29791,0,3271,11,311
5633,1,0,0,0,1,8,0,30,14525,74169,35128,4,4,2417885584,54872,0,4478.777778,11,421
5634,1,0,0,0,1,8,0,30,14525,74169,35128,4,6,2483925921,21952,0,4,11,454
5635,1,0,0,0,1,8,0,30,14525,74169,35128,4,10,2554493764,39304,0,4,11,443
5636,1,0,0,0,1,8,0,30,14525,74169,35128,4,8,9362691121,421875,0,4,11,630
5637,1,0,0,0,1,8,0,30,14525,74169,35128,4,9,3149117689,46656,0,1,11,542
5638,1,0,0,0,1,8,0,30,14525,74169,35128,4,3,31832982724,91125,0,9,11,1026
5639,1,0,0,0,1,8,0,30,14525,74169,35128,4,7,3528478801,19683,0,1,11,564
5640,1,0,0,0,1,8,0,30,14525,74169,35128,4,5,2229633961,46656,0,4,11,443
5641,1,0,0,0,1,8,0,30,14525,74169,35128,4,2,2878429801,64000,0,2722.611111,11,641
5642,1,1,1,0,0,6,0,29,489,3447,405,4,5,7540516,1000,25,25,11,168
5643,1,1,1,0,0,6,0,29,489,3447,405,4,8,4522159009,2097152,0,2401,11,2863
5644,1,1,1,0,0,6,0,29,489,3447,405,4,13,102921025,42875,0,100,11,476
5645,1,1,1,0,0,6,0,29,489,3447,405,4,10,245925124,1000,0,256,11,762
5646,1,1,1,0,0,6,0,29,489,3447,405,4,9,438106761,15625,1,576,11,1301
5647,1,1,1,0,0,6,0,29,489,3447,405,4,12,117397225,68921,0,121,11,531
5648,1,1,1,0,0,6,0,29,489,3447,405,4,1,24010000,1728,0,16,11,300
5649,1,1,1,0,0,6,0,29,489,3447,405,4,3,8439025,125,1,9,11,179
5650,1,1,1,0,0,6,0,29,489,3447,405,4,2,15256836,125,0,4,11,311
5651,1,1,1,0,0,6,0,29,489,3447,405,4,7,220908769,3375,25,441,11,1158
5652,1,1,1,0,0,6,0,29,489,3447,405,4,6,20811844,512,4,4,11,355
5653,1,1,1,0,0,6,0,29,489,3447,405,4,11,178302609,4913,0,100,11,674
5654,1,1,1,0,0,6,0,29,489,3447,405,4,4,5740816,1728,1,9,11,245
5655,1,1,1,0,0,6,0,29,489,3447,405,4,14,145250704,50653,0,49,11,630
5656,1,0,0,0,1,5,0,2,4064,1770,405,4,5,8116801,0,0,12.66666667,11,25
5657,1,0,0,0,1,5,0,2,4064,1770,405,4,12,2560000,0,0,6.055555556,11,60.44444444
5658,1,0,0,0,1,5,0,2,4064,1770,405,4,9,2079364,1,0,23.55555556,11,14
5659,1,0,0,0,1,5,0,2,4064,1770,405,4,11,1432809,27,0,2.833333333,11,47.61111111
5660,1,0,0,0,1,5,0,2,4064,1770,405,4,7,7551504,0,0,139.6666667,11,25
5661,1,0,0,0,1,5,0,2,4064,1770,405,4,10,1779556,8,0,12.77777778,11,25
5662,1,0,0,0,1,5,0,2,4064,1770,405,4,2,18404100,1,0,73.16666667,11,58
5663,1,0,0,0,1,5,0,2,4064,1770,405,4,4,22724289,27,0,92.44444444,11,14
5664,1,0,0,0,1,5,0,2,4064,1770,405,4,8,9223369,8,0,17.11111111,11,14
5665,1,0,0,0,1,5,0,2,4064,1770,405,4,14,4695889,0,16,11.33333333,11,14
5666,1,0,0,0,1,5,0,2,4064,1770,405,4,13,2795584,0,0,4.611111111,11,53.72222222
5667,1,0,0,0,1,5,0,2,4064,1770,405,4,6,6051600,27,9,8.166666667,11,25
5668,1,0,0,0,1,5,0,2,4064,1770,405,4,1,11492100,1,0,26.5,11,91
5669,1,0,0,0,1,5,0,2,4064,1770,405,4,3,14853316,1,0,26.38888889,11,36
5670,1,1,0,1,0,6,0,29,1369,12201,18410,5,7,182736324,4096,16,25,11,322
5671,1,1,0,1,0,6,0,29,1369,12201,18410,5,1,26030404,3375,121,89.77777778,11,212
5672,1,1,0,1,0,6,0,29,1369,12201,18410,5,6,244734736,5832,625,1,11,201
5673,1,1,0,1,0,6,0,29,1369,12201,18410,5,4,72743841,1728,289,95.38888889,11,157
5674,1,1,0,1,0,6,0,29,1369,12201,18410,5,11,48149721,9261,64,1,11,201
5675,1,1,0,1,0,6,0,29,1369,12201,18410,5,2,30625156,12167,7056,1,11,234
5676,1,1,0,1,0,6,0,29,1369,12201,18410,5,9,161366209,6859,289,4,11,410
5677,1,1,0,1,0,6,0,29,1369,12201,18410,5,12,69822736,12167,144,9,11,234
5678,1,1,0,1,0,6,0,29,1369,12201,18410,5,13,62948356,8000,196,102.2222222,11,388
5679,1,1,0,1,0,6,0,29,1369,12201,18410,5,10,73667889,1728,225,1,11,311
5680,1,1,0,1,0,6,0,29,1369,12201,18410,5,8,14387762601,27000,36,9,11,531
5681,1,1,0,1,0,6,0,29,1369,12201,18410,5,5,105637284,6859,36,1,11,322
5682,1,1,0,1,0,6,0,29,1369,12201,18410,5,3,56535361,10648,81,194.2222222,11,102
5683,1,1,0,1,0,6,0,29,1369,12201,18410,5,14,89643024,1000,144,4,11,201
5684,1,1,1,0,0,9,0,23,3734,11310,12248,4,5,645414025,19683,0,441,11,850
5685,1,1,1,0,0,9,0,23,3734,11310,12248,4,9,1889293156,3375,1,49,11,1081
5686,1,1,1,0,0,9,0,23,3734,11310,12248,4,12,1609855129,175616,0,36,11,839
5687,1,1,1,0,0,9,0,23,3734,11310,12248,4,2,1006602529,24389,9,289,11,1103
5688,1,1,1,0,0,9,0,23,3734,11310,12248,4,4,534950641,4913,49,256,11,817
5689,1,1,1,0,0,9,0,23,3734,11310,12248,4,10,997422724,3375,49,225,11,795
5690,1,1,1,0,0,9,0,23,3734,11310,12248,4,1,578787364,3375,0,121,11,751
5691,1,1,1,0,0,9,0,23,3734,11310,12248,4,3,539029089,1331,0,25,11,630
5692,1,1,1,0,0,9,0,23,3734,11310,12248,4,8,6606600961,1520875,225,196,11,2137
5693,1,1,1,0,0,9,0,23,3734,11310,12248,4,7,7610817600,13824,9,1369,11,13489
5694,1,1,1,0,0,9,0,23,3734,11310,12248,4,6,564490081,9261,0,36,11,751
5695,1,1,1,0,0,9,0,23,3734,11310,12248,4,11,1140615529,13824,64,144,11,784
5696,1,1,1,0,0,9,0,23,3734,11310,12248,4,13,1787682961,85184,9,64,11,1433
5697,1,1,1,0,0,9,0,23,3734,11310,12248,4,14,11575392921,42875,0,64,11,1851
5698,1,1,1,0,0,6,0,30,1545,886977,708892,4,12,54796723569,452984832,9,10609,11,8407
5699,1,1,1,0,0,6,0,30,1545,886977,708892,4,7,1.17353E+11,119823157,324,143641,4891,19968
5700,1,1,1,0,0,6,0,30,1545,886977,708892,4,10,50143749184,248858189,49,14400,31,9122
5701,1,1,1,0,0,6,0,30,1545,886977,708892,4,8,1.03929E+12,9181846584,25,116281,4221,18109
5702,1,1,1,0,0,6,0,30,1545,886977,708892,4,11,1.26129E+11,470910952,9,10404,11,8198
5703,1,1,1,0,0,6,0,30,1545,886977,708892,4,5,60666645636,144703125,64,14641,971,4777
5704,1,1,1,0,0,6,0,30,1545,886977,708892,4,1,48806088241,40001688,9,10404,1201,5635
5705,1,1,1,0,0,6,0,30,1545,886977,708892,4,6,54465757641,108531333,324,32400,1601,7571
5706,1,1,1,0,0,6,0,30,1545,886977,708892,4,2,45567306225,120553784,16,10201,961,5140
5707,1,1,1,0,0,6,0,30,1545,886977,708892,4,13,47093340100,136590875,256,6889,11,7219
5708,1,1,1,0,0,6,0,30,1545,886977,708892,4,9,1.07269E+11,264609288,1,12544,1171,7538
5709,1,1,1,0,0,6,0,30,1545,886977,708892,4,4,47959248016,112678587,1,13689,1201,5877
5710,1,1,1,0,0,6,0,30,1545,886977,708892,4,14,53671452241,200201625,1,57121,11,17438
5711,1,1,1,0,0,6,0,30,1545,886977,708892,4,3,42260258329,78402752,25,10201,951,5360
5712,1,0,0,0,0,3,0,30,445,1059,405,5,12,219961,0,144,11.5,11,14
5713,1,0,0,0,0,3,0,30,445,1059,405,5,4,525625,1,0,4.666666667,11,91
5714,1,0,0,0,0,3,0,30,445,1059,405,5,3,152100,0,0,4.944444444,11,58
5715,1,0,0,0,0,3,0,30,445,1059,405,5,14,3374569,1,729,33,11,124
5716,1,0,0,0,0,3,0,30,445,1059,405,5,7,286225,0,225,5.388888889,11,47
5717,1,0,0,0,0,3,0,30,445,1059,405,5,2,104329,0,0,5.888888889,11,58
5718,1,0,0,0,0,3,0,30,445,1059,405,5,10,288369,0,36,5.555555556,11,80
5719,1,0,0,0,0,3,0,30,445,1059,405,5,8,1971216,1,9,34.38888889,11,47
5720,1,0,0,0,0,3,0,30,445,1059,405,5,13,1062961,1,36,17.16666667,11,58
5721,1,0,0,0,0,3,0,30,445,1059,405,5,11,230400,0,36,11.83333333,11,36
5722,1,0,0,0,0,3,0,30,445,1059,405,5,5,219961,0,1,11.5,11,36
5723,1,0,0,0,0,3,0,30,445,1059,405,5,6,204304,0,144,1,11,25
5724,1,0,0,0,0,3,0,30,445,1059,405,5,1,143641,0,4,5.111111111,11,25
5725,1,0,0,0,0,3,0,30,445,1059,405,5,9,540225,1,16,4.833333333,11,36
5726,1,1,0,1,0,0,0,30,709,19065,63767,4,5,11749259236,531441,0,3721,11,2159
5727,1,1,0,1,0,0,0,30,709,19065,63767,4,11,14522901121,970299,0,3844,11,2687
5728,1,1,0,1,0,0,0,30,709,19065,63767,4,10,17631856225,614125,0,3249,11,1939
5729,1,1,0,1,0,0,0,30,709,19065,63767,4,14,17414761225,1685159,0,3721,11,2665
5730,1,1,0,1,0,0,0,30,709,19065,63767,4,3,10440548041,373248,484,4489,11,1994
5731,1,1,0,1,0,0,0,30,709,19065,63767,4,9,19331287369,274625,0,3364,11,2181
5732,1,1,0,1,0,0,0,30,709,19065,63767,4,8,61054456464,6331625,0,6400,11,3259
5733,1,1,0,1,0,0,0,30,709,19065,63767,4,4,11643704836,262144,1,7569,11,2291
5734,1,1,0,1,0,0,0,30,709,19065,63767,4,12,13903003921,1124864,1,2704,11,2401
5735,1,1,0,1,0,0,0,30,709,19065,63767,4,7,23881993444,300763,0,6400,11,2698
5736,1,1,0,1,0,0,0,30,709,19065,63767,4,1,16756784704,238328,0,3721,11,1884
5737,1,1,0,1,0,0,0,30,709,19065,63767,4,2,8610726436,328509,0,1764,11,1576
5738,1,1,0,1,0,0,0,30,709,19065,63767,4,6,14913050161,185193,1,8649,11,2412
5739,1,1,0,1,0,0,0,30,709,19065,63767,4,13,11242148841,357911,0,2025,11,2071
5740,1,0,0,0,1,0,0,10,1325,2388,5670,4,3,4260096,216,0,224.8333333,11,14
5741,1,0,0,0,1,0,0,10,1325,2388,5670,4,6,3849444,27,0,222.5555556,11,14
5742,1,0,0,0,1,0,0,10,1325,2388,5670,4,8,26050816,3375,0,89.77777778,11,47
5743,1,0,0,0,1,0,0,10,1325,2388,5670,4,10,4426816,512,0,173.1111111,11,97.72222222
5744,1,0,0,0,1,0,0,10,1325,2388,5670,4,4,2951524,1,0,7.444444444,11,14
5745,1,0,0,0,1,0,0,10,1325,2388,5670,4,7,5166529,0,0,15.05555556,11,77.55555556
5746,1,0,0,0,1,0,0,10,1325,2388,5670,4,12,3523129,8,0,32.66666667,11,36
5747,1,0,0,0,1,0,0,10,1325,2388,5670,4,5,3161284,27,0,33.55555556,11,56.16666667
5748,1,0,0,0,1,0,0,10,1325,2388,5670,4,13,3024121,0,0,7.444444444,11,64.72222222
5749,1,0,0,0,1,0,0,10,1325,2388,5670,4,11,3175524,1,0,33.55555556,11,51.88888889
5750,1,0,0,0,1,0,0,10,1325,2388,5670,4,2,3775249,216,0,222.5555556,11,14
5751,1,0,0,0,1,0,0,10,1325,2388,5670,4,9,5414929,216,0,11.11111111,11,25
5752,1,0,0,0,1,0,0,10,1325,2388,5670,4,14,3500641,8,0,34.61111111,11,61.66666667
5753,1,0,0,0,1,0,0,10,1325,2388,5670,4,1,2421136,8,0,4.722222222,11,52.5
5754,1,0,0,0,1,14,0,30,2667,2253,405,4,7,157703364,125,0,511.8888889,11,289
5755,1,0,0,0,1,14,0,30,2667,2253,405,4,1,121440400,512,0,143.6666667,11,289
5756,1,0,0,0,1,14,0,30,2667,2253,405,4,12,195356529,8,0,499.0555556,11,113
5757,1,0,0,0,1,14,0,30,2667,2253,405,4,2,120099681,27,0,101.7222222,11,223
5758,1,0,0,0,1,14,0,30,2667,2253,405,4,9,160402225,125,0,543,11,333
5759,1,0,0,0,1,14,0,30,2667,2253,405,4,4,135396496,729,0,423,11,102
5760,1,0,0,0,1,14,0,30,2667,2253,405,4,10,166281025,64,0,2018.388889,11,212
5761,1,0,0,0,1,14,0,30,2667,2253,405,4,11,138039001,125,0,1,11,344
5762,1,0,0,0,1,14,0,30,2667,2253,405,4,14,216943441,125,0,275.6111111,11,256
5763,1,0,0,0,1,14,0,30,2667,2253,405,4,5,95961616,125,0,422.8333333,11,146
5764,1,0,0,0,1,14,0,30,2667,2253,405,4,13,132296004,64,0,166.0555556,11,135
5765,1,0,0,0,1,14,0,30,2667,2253,405,4,6,195916009,216,0,235.2777778,11,201
5766,1,0,0,0,1,14,0,30,2667,2253,405,4,3,107143201,1000,0,37.22222222,11,124
5767,1,0,0,0,1,14,0,30,2667,2253,405,4,8,299878489,1,0,373,11,201
5768,1,1,0,1,0,9,0,30,1281,477615,1388116,4,3,8.68365E+11,2438569736,0,138384,11,16140
5769,1,1,0,1,0,9,0,30,1281,477615,1388116,4,11,1.75638E+12,9636401152,16,93025,11,18593
5770,1,1,0,1,0,9,0,30,1281,477615,1388116,4,7,1.59125E+12,1207949625,1,396900,11,26777
5771,1,1,0,1,0,9,0,30,1281,477615,1388116,4,5,8.03603E+11,1967221277,0,123904,11,16503
5772,1,1,0,1,0,9,0,30,1281,477615,1388116,4,8,4.732E+12,1.28864E+11,1,635209,11,30055
5773,1,1,0,1,0,9,0,30,1281,477615,1388116,4,4,7.54445E+11,2268747144,0,123904,11,17229
5774,1,1,0,1,0,9,0,30,1281,477615,1388116,4,14,1.07851E+12,3767287616,0,93025,11,20452
5775,1,1,0,1,0,9,0,30,1281,477615,1388116,4,2,8.45274E+11,5150827583,0,73984,11,16910
5776,1,1,0,1,0,9,0,30,1281,477615,1388116,4,10,1.11524E+12,5470382728,1,114921,11,17207
5777,1,1,0,1,0,9,0,30,1281,477615,1388116,4,9,1.03026E+12,5461074081,0,180625,11,16019
5778,1,1,0,1,0,9,0,30,1281,477615,1388116,4,13,8.8645E+11,7323988888,0,76176,11,16888
5779,1,1,0,1,0,9,0,30,1281,477615,1388116,4,12,1.38977E+12,10852576344,1,91204,11,18153
5780,1,1,0,1,0,9,0,30,1281,477615,1388116,4,1,6.12565E+11,1064332261,0,57121,11,13368
5781,1,1,0,1,0,9,0,30,1281,477615,1388116,4,6,8.40895E+11,2166720184,0,173889,11,17339
5782,1,1,1,0,0,6,0,30,698,5940,28329,4,5,114126489,1728,0,1369,11,707
5783,1,1,1,0,0,6,0,30,698,5940,28329,4,3,373842225,6859,36,2401,11,861
5784,1,1,1,0,0,6,0,30,698,5940,28329,4,7,456548689,15625,0,10816,11,1719
5785,1,1,1,0,0,6,0,30,698,5940,28329,4,12,93373569,405224,1225,169,11,454
5786,1,1,1,0,0,6,0,30,698,5940,28329,4,4,161798400,24389,0,2916,11,630
5787,1,1,1,0,0,6,0,30,698,5940,28329,4,9,137381841,8000,25,1296,11,608
5788,1,1,1,0,0,6,0,30,698,5940,28329,4,11,81270225,287496,0,784,11,663
5789,1,1,1,0,0,6,0,30,698,5940,28329,4,8,5823368721,14886936,1,44100,11,4392
5790,1,1,1,0,0,6,0,30,698,5940,28329,4,6,137686756,4913,4,2025,11,784
5791,1,1,1,0,0,6,0,30,698,5940,28329,4,13,129117769,132651,4,289,11,608
5792,1,1,1,0,0,6,0,30,698,5940,28329,4,2,144096016,17576,144,2209,11,883
