manage_shop_indicator,officialstore_indicator,preferred_shop_indicator,crossborder_indicator,shop_category,new_seller_flag,seller_centre_login_L30D,shop_sku_number,shop_follower_number,shop_L180D_order,weighted_shop_rating,performance_date,masked_item_impression,masked_order,masked_shop_page_view,masked_shop_click_from_search,masked_campaign_tab_click,masked_other_tab_click,shop_index,rf_label,predicted_orders
0,0,0,1,7,1,29,10796,972,405,5.0,4,960400.0,0.0,0,5.842105263,11,17.47368421,1441181925,4,28.63439907128345
0,0,0,1,7,1,29,10796,972,405,5.0,1,815409.0,0.0,0,5.578947368,11,21.52631579,1441181925,4,28.63439907128345
0,0,0,1,7,1,29,10796,972,405,5.0,14,1418481.0,0.0,0,62.10526316,11,21.52631579,1441181925,4,28.995913845830295
0,0,0,1,7,1,29,10796,972,405,5.0,13,1620529.0,0.0,0,196.0526316,11,24.42105263,1441181925,4,28.995913845830295
0,0,0,1,7,1,29,10796,972,405,5.0,6,692224.0,0.0,0,4.263157895,11,27.31578947,1441181925,4,28.63439907128345
0,0,0,1,7,1,29,10796,972,405,5.0,12,1401856.0,0.0,0,11.94736842,11,24.42105263,1441181925,4,28.701524810213286
0,0,0,1,7,1,29,10796,972,405,5.0,2,837225.0,1.0,0,99.73684211,11,26.15789474,1441181925,4,28.995913845830295
0,0,0,1,7,1,29,10796,972,405,5.0,7,1399489.0,0.0,0,11.31578947,11,26.73684211,1441181925,4,28.701524810213286
0,0,0,1,7,1,29,10796,972,405,5.0,8,2692881.0,0.0,0,2.631578947,11,27.89473684,1441181925,4,28.63439907128345
0,0,0,1,7,1,29,10796,972,405,5.0,10,1164241.0,0.0,0,18.63157895,11,20.36842105,1441181925,4,28.995913845830295
0,0,0,1,7,1,29,10796,972,405,5.0,3,677329.0,0.0,0,7.421052632,11,20.94736842,1441181925,4,28.761496481871774
0,0,0,1,15,0,27,11082,1005,405,4.0,2,2464900.0,0.0,0,22.31578947,11,25.0,1157793975,4,28.995913845830295
0,0,0,1,15,0,27,11082,1005,405,4.0,4,2689600.0,1.0,0,20.89473684,11,36.0,1157793975,4,28.995913845830295
0,0,0,1,15,0,27,11082,1005,405,4.0,6,2205225.0,0.0,0,54.0,11,33.10526316,1157793975,4,28.995913845830295
0,0,0,1,15,0,27,11082,1005,405,4.0,3,2490084.0,1.0,0,12.10526316,11,28.47368421,1157793975,4,28.701524810213286
0,0,0,1,15,0,27,11082,1005,405,4.0,10,2729104.0,0.0,0,53.0,11,31.36842105,1157793975,4,28.995913845830295
0,0,0,1,15,0,27,11082,1005,405,4.0,5,2143296.0,0.0,0,4.421052632,11,25.57894737,1157793975,4,28.63439907128345
0,0,0,1,15,0,27,11082,1005,405,4.0,11,2979076.0,1.0,0,32.78947368,11,31.94736842,1157793975,4,28.995913845830295
0,0,0,1,15,0,27,11082,1005,405,4.0,12,2927521.0,0.0,0,30.94736842,11,34.84210526,1157793975,4,28.995913845830295
0,0,0,1,15,0,27,11082,1005,405,4.0,8,5494336.0,0.0,0,6.210526316,11,56.84210526,1157793975,4,28.60742197862003
0,0,0,1,15,0,27,11082,1005,405,4.0,7,3118756.0,0.0,0,15.78947368,11,40.63157895,1157793975,4,28.995913845830295
0,0,0,1,15,0,27,11082,1005,405,4.0,9,2005056.0,0.0,0,9.789473684,11,23.84210526,1157793975,4,28.654418182053135
0,0,0,1,15,0,27,11082,1005,405,4.0,1,3286969.0,0.0,0,9.526315789,11,50.47368421,1157793975,4,28.732800446762102
0,0,0,1,15,0,27,11082,1005,405,4.0,14,2477476.0,0.0,0,13.21052632,11,25.0,1157793975,4,28.995913845830295
0,0,0,1,15,0,27,11082,1005,405,4.0,13,2496400.0,0.0,0,9.0,11,49.89473684,1157793975,4,28.732800446762102
0,0,0,1,3,0,30,10510,1179,405,4.0,12,58171129.0,125.0,0,15.10526316,11,14.0,1285635825,4,28.995913845830295
0,0,0,1,3,0,30,10510,1179,405,4.0,3,45522009.0,0.0,0,120.0,11,36.0,1285635825,4,28.995913845830295
0,0,0,1,3,0,30,10510,1179,405,4.0,14,51667344.0,1.0,0,273.2631579,11,58.0,1285635825,4,28.995913845830295
0,0,0,1,3,0,30,10510,1179,405,4.0,13,56055169.0,1.0,0,20.05263158,11,167.4210526,1285635825,4,28.995913845830295
0,0,0,1,3,0,30,10510,1179,405,4.0,11,61089856.0,27.0,0,24.78947368,11,36.0,1285635825,4,28.995913845830295
0,0,0,1,3,0,30,10510,1179,405,4.0,6,50936769.0,0.0,0,52.42105263,11,14.0,1285635825,4,28.995913845830295
0,0,0,1,3,0,30,10510,1179,405,4.0,7,69906321.0,0.0,0,48.89473684,11,47.0,1285635825,4,28.995913845830295
0,0,0,1,3,0,30,10510,1179,405,4.0,9,58064400.0,1.0,0,15.0,11,184.7894737,1285635825,4,28.995913845830295
0,0,0,1,3,0,30,10510,1179,405,4.0,4,70006689.0,0.0,0,57.57894737,11,91.0,1285635825,4,28.995913845830295
0,0,0,1,3,0,30,10510,1179,405,4.0,8,141134400.0,0.0,0,26.10526316,11,91.0,1285635825,4,28.995913845830295
0,0,0,1,3,0,30,10510,1179,405,4.0,1,75742209.0,1.0,0,11.31578947,11,14.0,1285635825,4,28.701524810213286
0,0,0,1,3,0,30,10510,1179,405,4.0,2,56927025.0,125.0,0,9.105263158,11,14.0,1285635825,4,28.732800446762102
0,0,0,1,3,0,30,10510,1179,405,4.0,10,56115081.0,1.0,0,19.78947368,11,36.0,1285635825,4,28.995913845830295
0,0,0,1,3,0,30,10510,1179,405,4.0,5,52635025.0,1.0,0,52.0,11,25.0,1285635825,4,28.995913845830295
0,0,0,1,13,0,16,11236,996,405,4.0,11,521284.0,8.0,0,6.421052632,11,14.0,1353157605,4,28.744893588998416
0,0,0,1,13,0,16,11236,996,405,4.0,12,435600.0,1.0,0,4.947368421,11,14.0,1353157605,4,28.63439907128345
0,0,0,1,13,0,16,11236,996,405,4.0,5,215296.0,8.0,0,2.842105263,11,18.05263158,1353157605,4,28.63439907128345
0,0,0,1,13,0,16,11236,996,405,4.0,13,1721344.0,1.0,0,1.0,11,58.0,1353157605,4,28.63439907128345
0,0,0,1,13,0,16,11236,996,405,4.0,7,380689.0,8.0,0,20.47368421,11,14.0,1353157605,4,28.995913845830295
0,0,0,1,13,0,16,11236,996,405,4.0,10,638401.0,0.0,0,21.68421053,11,18.05263158,1353157605,4,28.995913845830295
0,0,0,1,13,0,16,11236,996,405,4.0,6,215296.0,0.0,0,2.842105263,11,18.05263158,1353157605,4,28.63439907128345
0,0,0,1,13,0,16,11236,996,405,4.0,2,232324.0,8.0,0,2.578947368,11,16.31578947,1353157605,4,28.63439907128345
0,0,0,1,13,0,16,11236,996,405,4.0,3,310249.0,8.0,0,3.789473684,11,15.15789474,1353157605,4,28.63439907128345
0,0,0,1,13,0,16,11236,996,405,4.0,9,409600.0,0.0,0,5.368421053,11,15.73684211,1353157605,4,28.63439907128345
0,0,0,1,13,0,16,11236,996,405,4.0,1,131769.0,0.0,0,2.842105263,11,15.73684211,1353157605,4,28.63439907128345
0,0,0,1,13,0,16,11236,996,405,4.0,4,252004.0,0.0,0,4.842105263,11,18.63157895,1353157605,4,28.63439907128345
0,0,0,1,13,0,16,11236,996,405,4.0,14,343396.0,1.0,0,2.947368421,11,20.36842105,1353157605,4,28.63439907128345
0,0,0,1,13,0,16,11236,996,405,4.0,8,1893376.0,8.0,0,38.21052632,11,25.0,1353157605,4,28.995913845830295
0,0,0,1,7,0,5,11324,993,405,4.0,8,2292196.0,0.0,0,29.31578947,11,45.26315789,1151537580,4,28.995913845830295
0,0,0,1,7,0,5,11324,993,405,4.0,4,1703025.0,0.0,0,16.57894737,11,25.0,1151537580,4,28.995913845830295
0,0,0,1,7,0,5,11324,993,405,4.0,10,755161.0,0.0,0,11.42105263,11,22.68421053,1151537580,4,28.701524810213286
0,0,0,1,7,0,5,11324,993,405,4.0,12,749956.0,1.0,0,7.368421053,11,17.47368421,1151537580,4,28.761496481871774
0,0,0,1,7,0,5,11324,993,405,4.0,14,1026169.0,1.0,0,3.315789474,11,29.63157895,1151537580,4,28.63439907128345
0,0,0,1,7,0,5,11324,993,405,4.0,2,256.0,0.0,0,1.157894737,11,23.84210526,1151537580,4,28.63439907128345
0,0,0,1,7,0,5,11324,993,405,4.0,11,707281.0,0.0,0,7.473684211,11,23.26315789,1151537580,4,28.761496481871774
0,0,0,1,7,0,5,11324,993,405,4.0,13,942841.0,0.0,0,3.789473684,11,20.36842105,1151537580,4,28.63439907128345
0,0,0,1,7,0,5,11324,993,405,4.0,3,324.0,0.0,0,1.157894737,11,23.84210526,1151537580,4,28.63439907128345
0,0,0,1,7,0,5,11324,993,405,4.0,7,1194649.0,0.0,0,7.368421053,11,23.26315789,1151537580,4,28.761496481871774
0,0,0,1,7,0,5,11324,993,405,4.0,9,1075369.0,0.0,0,12.57894737,11,21.52631579,1151537580,4,28.976366992449943
0,0,0,1,7,0,5,11324,993,405,4.0,5,3972049.0,0.0,0,34.31578947,11,32.52631579,1151537580,4,28.995913845830295
0,0,0,1,7,0,5,11324,993,405,4.0,6,1999396.0,0.0,0,9.789473684,11,24.42105263,1151537580,4,28.654418182053135
0,0,0,1,7,0,5,11324,993,405,4.0,1,441.0,1.0,0,1.315789474,11,23.84210526,1151537580,4,28.63439907128345
0,0,0,1,0,0,22,9509,1383,2823,4.0,3,1954404.0,1.0,0,30.73684211,11,14.0,616462245,4,28.995913845830295
0,0,0,1,0,0,22,9509,1383,2823,4.0,6,1503076.0,0.0,0,15.0,11,25.0,616462245,4,28.995913845830295
0,0,0,1,0,0,22,9509,1383,2823,4.0,7,2486929.0,1.0,0,11.47368421,11,14.0,616462245,4,28.701524810213286
0,0,0,1,0,0,22,9509,1383,2823,4.0,9,2256004.0,0.0,0,25.26315789,11,14.0,616462245,4,28.995913845830295
0,0,0,1,0,0,22,9509,1383,2823,4.0,10,1510441.0,0.0,0,12.89473684,11,19.78947368,616462245,4,28.976366992449943
0,0,0,1,0,0,22,9509,1383,2823,4.0,12,2569609.0,1.0,0,48.10526316,11,25.0,616462245,4,28.995913845830295
0,0,0,1,0,0,22,9509,1383,2823,4.0,2,1784896.0,0.0,0,71.31578947,11,25.57894737,616462245,4,28.995913845830295
0,0,0,1,0,0,22,9509,1383,2823,4.0,8,5161984.0,8.0,0,20.57894737,11,64.94736842,616462245,4,28.995913845830295
0,0,0,1,0,0,22,9509,1383,2823,4.0,11,1364224.0,0.0,0,36.42105263,11,24.42105263,616462245,4,28.995913845830295
0,0,0,1,0,0,22,9509,1383,2823,4.0,1,3129361.0,0.0,0,34.36842105,11,14.0,616462245,4,28.995913845830295
0,0,0,1,0,0,22,9509,1383,2823,4.0,4,1682209.0,0.0,0,119.5263158,11,24.42105263,616462245,4,28.995913845830295
0,0,0,1,0,0,22,9509,1383,2823,4.0,13,1270129.0,8.0,0,11.0,11,33.10526316,616462245,4,28.701524810213286
0,0,0,1,0,0,22,9509,1383,2823,4.0,5,1612900.0,0.0,0,111.5789474,11,33.68421053,616462245,4,28.995913845830295
0,0,0,1,0,0,22,9509,1383,2823,4.0,14,2283121.0,1.0,0,5.157894737,11,39.47368421,616462245,4,28.63439907128345
0,0,0,1,8,0,29,9982,1152,405,4.0,10,35010889.0,0.0,0,545.1052632,11,256.0,1345119390,4,28.995913845830295
0,0,0,1,8,0,29,9982,1152,405,4.0,13,12075625.0,8.0,0,1.0,11,179.0,1345119390,4,28.63439907128345
0,0,0,1,8,0,29,9982,1152,405,4.0,11,6105841.0,0.0,0,8.421052632,11,80.0,1345119390,4,28.732800446762102
0,0,0,1,8,0,29,9982,1152,405,4.0,4,4012009.0,1.0,0,5.736842105,11,47.0,1345119390,4,28.63439907128345
0,0,0,1,8,0,29,9982,1152,405,4.0,14,7584516.0,8.0,0,7.368421053,11,102.0,1345119390,4,28.761496481871774
0,0,0,1,8,0,29,9982,1152,405,4.0,2,9603801.0,1.0,0,1.0,11,69.0,1345119390,4,28.63439907128345
0,0,0,1,8,0,29,9982,1152,405,4.0,9,6568969.0,1.0,0,1.0,11,91.0,1345119390,4,28.63439907128345
0,0,0,1,8,0,29,9982,1152,405,4.0,12,8614225.0,8.0,0,1.0,11,157.0,1345119390,4,28.63439907128345
0,0,0,1,8,0,29,9982,1152,405,4.0,1,7868025.0,0.0,0,344.0526316,11,58.0,1345119390,4,28.995913845830295
0,0,0,1,8,0,29,9982,1152,405,4.0,7,27258841.0,8.0,0,8.421052632,11,80.0,1345119390,4,28.732800446762102
0,0,0,1,8,0,29,9982,1152,405,4.0,5,6906384.0,1.0,0,15.05263158,11,47.0,1345119390,4,28.995913845830295
0,0,0,1,8,0,29,9982,1152,405,4.0,3,22240656.0,0.0,0,38.05263158,11,201.0,1345119390,4,28.995913845830295
0,0,0,1,8,0,29,9982,1152,405,4.0,8,40449600.0,1.0,0,1.0,11,168.0,1345119390,4,28.63439907128345
0,0,0,1,8,0,29,9982,1152,405,4.0,6,7733961.0,0.0,0,1.0,11,69.0,1345119390,4,28.63439907128345
0,0,0,1,16,0,21,9069,1233,405,5.0,7,1530169.0,0.0,0,110.8947368,11,14.0,1369463490,4,28.995913845830295
0,0,0,1,16,0,21,9069,1233,405,5.0,11,44342281.0,8.0,0,429.6842105,11,69.0,1369463490,4,28.995913845830295
0,0,0,1,16,0,21,9069,1233,405,5.0,8,24295041.0,27.0,0,5.421052632,11,14.0,1369463490,4,28.63439907128345
0,0,0,1,16,0,21,9069,1233,405,5.0,2,1993744.0,8.0,0,9.789473684,11,14.0,1369463490,4,28.654418182053135
0,0,0,1,16,0,21,9069,1233,405,5.0,14,1643524.0,0.0,0,15.31578947,11,14.0,1369463490,4,28.995913845830295
0,0,0,1,16,0,21,9069,1233,405,5.0,3,864900.0,0.0,0,21.89473684,11,21.52631579,1369463490,4,28.995913845830295
0,0,0,1,16,0,21,9069,1233,405,5.0,12,123943689.0,64.0,0,96.10526316,11,127.4736842,1369463490,4,28.995913845830295
0,0,0,1,16,0,21,9069,1233,405,5.0,9,19740249.0,1.0,0,16.26315789,11,25.0,1369463490,4,28.995913845830295
0,0,0,1,16,0,21,9069,1233,405,5.0,4,769129.0,0.0,0,110.1578947,11,14.0,1369463490,4,28.995913845830295
0,0,0,1,16,0,21,9069,1233,405,5.0,13,2090916.0,1.0,0,4.263157895,11,14.0,1369463490,4,28.63439907128345
0,0,0,1,16,0,21,9069,1233,405,5.0,10,19704721.0,1.0,0,19.42105263,11,25.0,1369463490,4,28.995913845830295
0,0,0,1,16,0,21,9069,1233,405,5.0,1,1361889.0,1.0,0,36.26315789,11,28.47368421,1369463490,4,28.995913845830295
0,0,0,1,16,0,21,9069,1233,405,5.0,5,1809025.0,64.0,0,8.0,11,25.0,1369463490,4,28.732800446762102
0,0,0,1,16,0,21,9069,1233,405,5.0,6,898704.0,0.0,0,31.21052632,11,24.42105263,1369463490,4,28.995913845830295
0,0,0,1,20,0,27,11203,978,405,4.0,5,1252161.0,0.0,0,6.842105263,11,23.26315789,1355187510,4,28.761496481871774
0,0,0,1,20,0,27,11203,978,405,4.0,2,1737124.0,8.0,0,8.0,11,25.0,1355187510,4,28.732800446762102
0,0,0,1,20,0,27,11203,978,405,4.0,4,3041536.0,1.0,0,4.0,11,25.0,1355187510,4,28.63439907128345
0,0,0,1,20,0,27,11203,978,405,4.0,10,2579236.0,1.0,0,47.10526316,11,27.89473684,1355187510,4,28.995913845830295
0,0,0,1,20,0,27,11203,978,405,4.0,3,3090564.0,0.0,0,17.36842105,11,14.0,1355187510,4,28.995913845830295
0,0,0,1,20,0,27,11203,978,405,4.0,11,1123600.0,1.0,0,33.42105263,11,18.63157895,1355187510,4,28.995913845830295
0,0,0,1,20,0,27,11203,978,405,4.0,12,3598609.0,0.0,0,161.9473684,11,14.0,1355187510,4,28.995913845830295
0,0,0,1,20,0,27,11203,978,405,4.0,13,640000.0,0.0,0,23.94736842,11,17.47368421,1355187510,4,28.995913845830295
0,0,0,1,20,0,27,11203,978,405,4.0,1,5271616.0,0.0,0,10.47368421,11,14.0,1355187510,4,28.64659357850624
0,0,0,1,20,0,27,11203,978,405,4.0,9,1863225.0,8.0,0,4.0,11,14.0,1355187510,4,28.63439907128345
0,0,0,1,20,0,27,11203,978,405,4.0,7,2005056.0,0.0,0,9.789473684,11,36.0,1355187510,4,28.654418182053135
0,0,0,1,20,0,27,11203,978,405,4.0,8,7918596.0,27.0,0,53.15789474,11,77.10526316,1355187510,4,28.995913845830295
0,0,0,1,20,0,27,11203,978,405,4.0,14,529984.0,8.0,0,1.0,11,80.0,1355187510,4,28.63439907128345
0,0,0,1,20,0,27,11203,978,405,4.0,6,1010025.0,1.0,0,5.947368421,11,31.36842105,1355187510,4,28.63439907128345
0,0,0,1,13,0,27,11225,978,405,4.0,6,1790244.0,0.0,0,61.78947368,11,14.0,1365381540,4,28.995913845830295
0,0,0,1,13,0,27,11225,978,405,4.0,10,1713481.0,27.0,0,11.73684211,11,28.47368421,1365381540,4,28.701524810213286
0,0,0,1,13,0,27,11225,978,405,4.0,4,1295044.0,125.0,0,52.63157895,11,25.57894737,1365381540,4,28.995913845830295
0,0,0,1,13,0,27,11225,978,405,4.0,3,1382976.0,64.0,0,6.421052632,11,26.15789474,1365381540,4,28.744893588998416
0,0,0,1,13,0,27,11225,978,405,4.0,2,1703025.0,27.0,0,16.57894737,11,24.42105263,1365381540,4,28.995913845830295
0,0,0,1,13,0,27,11225,978,405,4.0,13,828100.0,1.0,0,9.0,11,16.89473684,1365381540,4,28.732800446762102
0,0,0,1,13,0,27,11225,978,405,4.0,7,1134225.0,1.0,0,4.578947368,11,21.52631579,1365381540,4,28.63439907128345
0,0,0,1,13,0,27,11225,978,405,4.0,9,2205225.0,27.0,0,54.0,11,91.0,1365381540,4,28.995913845830295
0,0,0,1,13,0,27,11225,978,405,4.0,12,1838736.0,1.0,0,170.9473684,11,23.84210526,1365381540,4,28.995913845830295
0,0,0,1,13,0,27,11225,978,405,4.0,14,242064.0,64.0,0,6.842105263,11,25.0,1365381540,4,28.761496481871774
0,0,0,1,13,0,27,11225,978,405,4.0,1,1547536.0,1.0,0,7.105263158,11,58.0,1365381540,4,28.761496481871774
0,0,0,1,13,0,27,11225,978,405,4.0,5,1841449.0,27.0,0,170.6842105,11,34.84210526,1365381540,4,28.995913845830295
0,0,0,1,13,0,27,11225,978,405,4.0,11,2477476.0,1000.0,0,13.21052632,11,24.42105263,1365381540,4,28.995913845830295
0,0,0,1,13,0,27,11225,978,405,4.0,8,2866249.0,216.0,0,13.78947368,11,18.63157895,1365381540,4,28.995913845830295
0,0,0,1,20,0,18,8233,1185,405,4.0,1,34951744.0,729.0,0,9.105263158,11,25.0,1238154660,4,28.732800446762102
0,0,0,1,20,0,18,8233,1185,405,4.0,7,51509329.0,512.0,0,14.15789474,11,47.0,1238154660,4,28.995913845830295
0,0,0,1,20,0,18,8233,1185,405,4.0,14,39400729.0,1000.0,0,252.5789474,11,25.0,1238154660,4,28.995913845830295
0,0,0,1,20,0,18,8233,1185,405,4.0,6,47361924.0,729.0,0,21.15789474,11,14.0,1238154660,4,28.995913845830295
0,0,0,1,20,0,18,8233,1185,405,4.0,11,45414121.0,8.0,0,46.78947368,11,102.0,1238154660,4,28.995913845830295
0,0,0,1,20,0,18,8233,1185,405,4.0,12,40271716.0,512.0,0,39.10526316,11,25.0,1238154660,4,28.995913845830295
0,0,0,1,20,0,18,8233,1185,405,4.0,8,100320256.0,343.0,0,49.84210526,11,14.0,1238154660,4,28.995913845830295
0,0,0,1,20,0,18,8233,1185,405,4.0,3,30349081.0,343.0,0,9.894736842,11,25.0,1238154660,4,28.671766100079136
0,0,0,1,20,0,18,8233,1185,405,4.0,4,51480625.0,343.0,0,14.15789474,11,91.0,1238154660,4,28.995913845830295
0,0,0,1,20,0,18,8233,1185,405,4.0,10,47251876.0,64.0,0,21.15789474,11,25.0,1238154660,4,28.995913845830295
0,0,0,1,20,0,18,8233,1185,405,4.0,5,48539089.0,125.0,0,23.05263158,11,58.0,1238154660,4,28.995913845830295
0,0,0,1,20,0,18,8233,1185,405,4.0,13,39212644.0,512.0,0,10.73684211,11,25.0,1238154660,4,28.701524810213286
0,0,0,1,20,0,18,8233,1185,405,4.0,2,30063289.0,64.0,0,50.21052632,11,14.0,1238154660,4,28.995913845830295
0,0,0,1,20,0,18,8233,1185,405,4.0,9,48177481.0,1331.0,0,270.6842105,11,191.7368421,1238154660,4,28.995913845830295
0,0,0,1,4,0,17,9861,978,405,5.0,12,1038361.0,0.0,0,33.21052632,11,23.84210526,1353550815,4,28.995913845830295
0,0,0,1,4,0,17,9861,978,405,5.0,10,1440000.0,8.0,0,32.57894737,11,28.47368421,1353550815,4,28.995913845830295
0,0,0,1,4,0,17,9861,978,405,5.0,2,795664.0,8.0,0,11.47368421,11,23.26315789,1353550815,4,28.701524810213286
0,0,0,1,4,0,17,9861,978,405,5.0,3,894916.0,8.0,0,9.736842105,11,25.57894737,1353550815,4,28.654418182053135
0,0,0,1,4,0,17,9861,978,405,5.0,9,1065024.0,8.0,0,17.68421053,11,23.84210526,1353550815,4,28.995913845830295
0,0,0,1,4,0,17,9861,978,405,5.0,1,680625.0,0.0,0,5.263157895,11,21.52631579,1353550815,4,28.63439907128345
0,0,0,1,4,0,17,9861,978,405,5.0,11,817216.0,1.0,0,6.263157895,11,21.52631579,1353550815,4,28.64737162355466
0,0,0,1,4,0,17,9861,978,405,5.0,8,1602756.0,1.0,0,11.73684211,11,14.0,1353550815,4,28.701524810213286
0,0,0,1,4,0,17,9861,978,405,5.0,7,857476.0,1.0,0,5.473684211,11,21.52631579,1353550815,4,28.63439907128345
0,0,0,1,4,0,17,9861,978,405,5.0,5,811801.0,0.0,0,4.0,11,22.10526316,1353550815,4,28.63439907128345
0,0,0,1,4,0,17,9861,978,405,5.0,4,866761.0,0.0,0,14.10526316,11,23.84210526,1353550815,4,28.995913845830295
0,0,0,1,4,0,17,9861,978,405,5.0,14,724201.0,8.0,0,8.263157895,11,20.94736842,1353550815,4,28.732800446762102
0,0,0,1,4,0,17,9861,978,405,5.0,6,1040400.0,0.0,0,35.42105263,11,24.42105263,1353550815,4,28.995913845830295
0,0,0,1,4,0,17,9861,978,405,5.0,13,906304.0,1.0,0,29.26315789,11,27.31578947,1353550815,4,28.995913845830295
0,0,0,1,8,0,10,8959,996,405,4.0,13,327184.0,0.0,0,3.105263158,11,18.05263158,1273154085,4,28.63439907128345
0,0,0,1,8,0,10,8959,996,405,4.0,5,314721.0,0.0,0,4.105263158,11,23.84210526,1273154085,4,28.63439907128345
0,0,0,1,8,0,10,8959,996,405,4.0,4,263169.0,0.0,0,4.947368421,11,16.89473684,1273154085,4,28.63439907128345
0,0,0,1,8,0,10,8959,996,405,4.0,6,732736.0,0.0,0,23.42105263,11,25.0,1273154085,4,28.995913845830295
0,0,0,1,8,0,10,8959,996,405,4.0,12,335241.0,1.0,0,5.105263158,11,24.42105263,1273154085,4,28.63439907128345
0,0,0,1,8,0,10,8959,996,405,4.0,10,388129.0,8.0,0,4.473684211,11,20.94736842,1273154085,4,28.63439907128345
0,0,0,1,8,0,10,8959,996,405,4.0,9,394384.0,1.0,0,5.684210526,11,18.63157895,1273154085,4,28.63439907128345
0,0,0,1,8,0,10,8959,996,405,4.0,7,418609.0,0.0,0,3.894736842,11,23.26315789,1273154085,4,28.63439907128345
0,0,0,1,8,0,10,8959,996,405,4.0,14,322624.0,0.0,0,7.105263158,11,18.63157895,1273154085,4,28.761496481871774
0,0,0,1,8,0,10,8959,996,405,4.0,3,381924.0,0.0,0,13.89473684,11,25.0,1273154085,4,28.995913845830295
0,0,0,1,8,0,10,8959,996,405,4.0,2,452929.0,1.0,0,2.684210526,11,14.0,1273154085,4,28.63439907128345
0,0,0,1,8,0,10,8959,996,405,4.0,11,379456.0,0.0,0,7.894736842,11,26.15789474,1273154085,4,28.732800446762102
0,0,0,1,8,0,10,8959,996,405,4.0,8,1948816.0,1.0,0,109.8947368,11,14.0,1273154085,4,28.995913845830295
0,0,0,1,8,0,10,8959,996,405,4.0,1,707281.0,0.0,0,8.263157895,11,14.0,1273154085,4,28.732800446762102
0,0,0,1,0,0,6,8849,1206,1224,4.0,6,1507984.0,0.0,0,15.84210526,11,20.94736842,881059545,4,28.995913845830295
0,0,0,1,0,0,6,8849,1206,1224,4.0,13,1157776.0,0.0,0,20.10526316,11,27.31578947,881059545,4,28.995913845830295
0,0,0,1,0,0,6,8849,1206,1224,4.0,11,1119364.0,0.0,0,31.05263158,11,19.78947368,881059545,4,28.995913845830295
0,0,0,1,0,0,6,8849,1206,1224,4.0,3,756900.0,0.0,0,10.84210526,11,23.26315789,881059545,4,28.701524810213286
0,0,0,1,0,0,6,8849,1206,1224,4.0,5,1042441.0,0.0,0,39.36842105,11,24.42105263,881059545,4,28.995913845830295
0,0,0,1,0,0,6,8849,1206,1224,4.0,12,1050625.0,1.0,0,10.73684211,11,22.10526316,881059545,4,28.701524810213286
0,0,0,1,0,0,6,8849,1206,1224,4.0,2,946729.0,1.0,0,58.42105263,11,25.57894737,881059545,4,28.995913845830295
0,0,0,1,0,0,6,8849,1206,1224,4.0,8,3334276.0,1.0,0,30.78947368,11,14.0,881059545,4,28.995913845830295
0,0,0,1,0,0,6,8849,1206,1224,4.0,14,1232100.0,0.0,0,13.0,11,22.68421053,881059545,4,28.976366992449943
0,0,0,1,0,0,6,8849,1206,1224,4.0,9,1442401.0,0.0,0,33.78947368,11,29.63157895,881059545,4,28.995913845830295
0,0,0,1,0,0,6,8849,1206,1224,4.0,4,695556.0,8.0,0,3.157894737,11,26.15789474,881059545,4,28.63439907128345
0,0,0,1,0,0,6,8849,1206,1224,4.0,1,1012036.0,0.0,0,6.210526316,11,32.52631579,881059545,4,28.60742197862003
0,0,0,1,0,0,6,8849,1206,1224,4.0,7,1776889.0,0.0,0,16.68421053,11,27.89473684,881059545,4,28.995913845830295
0,0,0,1,0,0,6,8849,1206,1224,4.0,10,1223236.0,8.0,0,16.94736842,11,14.0,881059545,4,28.995913845830295
0,0,0,1,7,0,30,9817,1008,2108,4.0,2,2353156.0,1.0,0,51.05263158,11,36.57894737,866066895,4,28.995913845830295
0,0,0,1,7,0,30,9817,1008,2108,4.0,13,4452100.0,0.0,0,16.26315789,11,14.0,866066895,4,28.995913845830295
0,0,0,1,7,0,30,9817,1008,2108,4.0,8,11115556.0,1.0,0,15.05263158,11,14.0,866066895,4,28.995913845830295
0,0,0,1,7,0,30,9817,1008,2108,4.0,9,4892944.0,0.0,0,50.73684211,11,50.47368421,866066895,4,28.995913845830295
0,0,0,1,7,0,30,9817,1008,2108,4.0,10,3640464.0,0.0,0,102.1052632,11,14.0,866066895,4,28.995913845830295
0,0,0,1,7,0,30,9817,1008,2108,4.0,7,3404025.0,0.0,0,17.94736842,11,25.0,866066895,4,28.995913845830295
0,0,0,1,7,0,30,9817,1008,2108,4.0,6,2699449.0,0.0,0,2.368421053,11,29.63157895,866066895,4,28.63439907128345
0,0,0,1,7,0,30,9817,1008,2108,4.0,5,2968729.0,0.0,0,3.157894737,11,27.31578947,866066895,4,28.63439907128345
0,0,0,1,7,0,30,9817,1008,2108,4.0,4,2614689.0,0.0,0,31.52631579,11,48.73684211,866066895,4,28.995913845830295
0,0,0,1,7,0,30,9817,1008,2108,4.0,14,3290596.0,0.0,0,9.210526316,11,48.73684211,866066895,4,28.732800446762102
0,0,0,1,7,0,30,9817,1008,2108,4.0,3,2572816.0,0.0,0,46.52631579,11,26.15789474,866066895,4,28.995913845830295
0,0,0,1,7,0,30,9817,1008,2108,4.0,11,3515625.0,1.0,0,28.15789474,11,14.0,866066895,4,28.995913845830295
