,shop_index,rf_label
4579,259523325,1
4580,259622550,0
4581,259782570,0
4582,259924185,1
4583,259945560,0
4584,259966845,0
4585,260030160,0
4586,260082990,0
4587,260103015,0
4588,260166330,0
4589,260181450,0
4590,260243910,0
4591,260249040,0
4592,260261640,0
4593,260320725,0
4594,260404020,0
4595,260712450,0
4596,260766495,0
4597,260811585,0
4598,260888175,0
4599,260948205,0
4600,260962470,0
4601,261022545,1
4602,261054810,0
4603,261075600,0
4604,261095445,0
4605,261097605,0
4606,261196380,0
4607,261196875,0
4608,261278010,0
4609,261282960,0
4610,261305775,0
4611,261309150,0
4612,261323280,0
4613,261352755,0
4614,261360315,0
4615,261368190,0
4616,261454950,0
4617,261587925,0
4618,261593865,0
4619,261653085,0
4620,261823995,0
4621,261906615,0
4622,261927855,0
4623,261959715,0
4624,262028925,0
4625,262074060,0
4626,262195155,0
4627,262311795,0
4628,262335285,0
4629,262410525,0
4630,262422720,0
4631,262425870,0
4632,262488420,0
4633,262514430,0
4634,262541295,0
4635,262564875,0
4636,262577115,0
4637,262597275,0
4638,262636470,0
4639,262717380,0
4640,262833300,0
4641,262842165,1
4642,262852965,0
4643,262880775,0
4644,262912185,0
4645,262937475,0
4646,263077020,0
4647,263087730,0
4648,263134485,0
4649,263208420,0
4650,263234430,0
4651,263254140,0
4652,263259675,0
4653,263427255,0
4654,263466405,0
4655,263466675,0
4656,263488320,0
4657,263589030,0
4658,263757870,0
4659,263763000,1
4660,263765880,0
4661,263840625,0
4662,263974320,0
4663,264016800,0
4664,264022020,0
4665,264030210,0
4666,264073905,0
4667,264096630,0
4668,264120345,0
4669,264146400,0
4670,264151035,0
4671,264176640,0
4672,264184200,0
4673,264258675,0
4674,264283110,0
4675,264301695,0
4676,264334275,0
4677,264346740,0
4678,264461715,0
4679,264498120,0
4680,264641400,0
4681,264702870,0
4682,264885615,0
4683,264940200,0
4684,265122495,0
4685,265124835,1
4686,265399650,0
4687,265426155,0
4688,265450185,0
4689,265461615,0
4690,265477455,1
4691,265501620,1
4692,265544415,0
4693,265587075,0
4694,265617900,0
4695,265788585,0
4696,265788675,0
4697,265807935,0
4698,265956840,0
4699,265971735,0
4700,265981545,0
4701,265989870,0
4702,266050485,0
4703,266249880,0
4704,266294025,0
4705,266358465,0
4706,266456880,0
4707,266490000,0
4708,266495310,0
4709,266675130,0
4710,266722020,0
4711,266750550,0
4712,266850675,0
4713,266896575,0
4714,266988690,0
4715,266993550,0
4716,266995035,0
4717,267006465,1
4718,267092640,1
4719,267172515,0
4720,267201315,0
4721,267210315,0
4722,267216615,0
4723,267219450,0
4724,267247080,0
4725,267355440,0
4726,267390045,0
4727,267471405,0
4728,267516225,0
4729,267580710,0
4730,267608385,0
4731,267650505,0
4732,267667740,0
4733,267790230,0
4734,267802560,0
4735,267814125,0
4736,267816555,0
4737,267850485,1
4738,267863895,0
4739,268000110,0
4740,268564275,1
4741,268745220,0
4742,268750215,0
4743,268934085,0
4744,268945920,0
4745,268946415,0
4746,269037585,0
4747,269111970,0
4748,269197470,0
4749,269330805,0
4750,269382375,1
4751,269467920,0
4752,269510760,0
4753,269520975,0
4754,269654715,0
4755,269929665,1
4756,269979075,0
4757,270197955,0
4758,270235350,0
4759,270250830,0
4760,270291780,0
4761,270495675,0
4762,270532440,0
4763,270568530,0
4764,270594720,0
4765,270629010,0
4766,270806895,0
4767,270817785,0
4768,270819450,0
4769,270886410,0
4770,270982125,0
4771,271056285,0
4772,271093905,0
4773,271228095,0
4774,271234350,0
4775,271508040,0
4776,271552050,0
4777,271565775,0
4778,271623780,0
4779,271751895,0
4780,271759140,0
4781,271874160,1
4782,271917405,0
4783,271929915,0
4784,271981980,0
4785,272173275,0
4786,272226735,0
4787,272250405,0
4788,272278845,0
4789,272306025,0
4790,272325465,0
4791,272342205,0
4792,272405655,0
4793,272430855,1
4794,272458530,0
4795,272477295,0
4796,272508300,0
4797,272563020,0
4798,272575035,0
4799,272587815,0
4800,272661705,0
4801,272684115,0
4802,272759220,0
4803,272772720,0
4804,272776680,0
4805,272798730,1
4806,272894535,0
4807,272934540,0
4808,273081420,0
4809,273172185,0
4810,273183480,0
4811,273303000,0
4812,273316365,0
4813,273331890,0
4814,273385035,1
4815,273458475,0
4816,273661920,0
4817,273721995,0
4818,273758985,0
4819,273812625,0
4820,273847770,0
4821,273888810,0
4822,273913785,0
4823,273929265,0
4824,274032360,0
4825,274080375,0
4826,274093425,0
4827,274117095,0
4828,274127670,0
4829,274171005,0
4830,274181580,0
4831,274214385,0
4832,274255695,0
4833,274299165,1
4834,274390425,0
4835,274410405,0
4836,274461435,0
4837,274486365,0
4838,274495050,0
4839,274515705,0
4840,274575915,0
4841,274576410,0
4842,274743945,0
4843,274747365,0
4844,274753890,0
4845,274826475,0
4846,274863915,0
4847,275029065,1
4848,275158710,0
4849,275222250,0
4850,275232195,0
4851,275276115,0
4852,275305365,0
4853,275305950,0
4854,275388795,0
4855,275448555,0
4856,275784030,0
4857,275842845,0
4858,275884605,0
4859,275955390,0
4860,275975010,0
4861,275979780,0
4862,276026715,0
4863,276078330,1
4864,276081255,0
4865,276088725,0
4866,276090390,0
4867,276200280,0
4868,276255090,0
4869,276290370,0
4870,276359490,0
4871,276407910,0
4872,276415785,0
4873,276426855,0
4874,276427935,0
4875,276447240,0
4876,276453270,0
4877,276463080,0
4878,276471000,0
4879,276670125,0
4880,276736365,0
4881,276827940,1
4882,276983865,0
4883,276983910,0
4884,276995475,0
4885,277005825,1
4886,277016085,1
4887,277029720,0
4888,277079175,0
4889,277232670,0
4890,277305885,0
4891,277342155,0
4892,277346475,0
4893,277355700,0
4894,277370055,0
4895,277471800,0
4896,277507305,0
4897,277576335,0
4898,277654500,0
4899,277767180,0
4900,277812675,1
4901,277845255,0
4902,277994655,0
4903,278067015,0
4904,278071290,0
4905,278098695,0
4906,278106300,0
4907,278130465,0
4908,278163720,0
4909,278185095,0
4910,278227665,0
4911,278332200,0
4912,278457705,1
4913,278499105,0
4914,278527680,0
4915,278657370,0
4916,278669160,0
4917,278734725,0
4918,279001485,0
4919,279053775,0
4920,279129600,0
4921,279133785,0
4922,279138555,0
4923,279204480,0
4924,279304785,0
4925,279323550,0
4926,279347625,0
4927,279366210,0
4928,279455535,0
4929,279621855,1
4930,279660690,0
4931,279756855,0
4932,279775530,0
4933,280162395,0
4934,280322910,0
4935,280449450,0
4936,280482300,0
4937,280500975,0
4938,280512000,1
4939,280705770,1
4940,280802925,0
4941,280841085,0
4942,280865745,0
4943,280983870,0
4944,280991250,0
4945,281163645,0
4946,281169990,0
4947,281180340,0
4948,281222550,0
4949,281448135,0
4950,281563920,0
4951,281765970,0
4952,281772765,1
4953,282008025,0
4954,282143430,1
4955,282144015,0
4956,282148605,0
4957,282246480,0
4958,282273660,0
4959,282283470,0
4960,282417660,0
4961,282451950,0
4962,282481380,0
4963,282484125,0
4964,282547350,0
4965,282560355,0
4966,282619485,1
4967,282644730,0
4968,282717855,0
4969,282746655,0
4970,283070835,0
4971,283286745,1
4972,283445820,0
4973,283458510,0
4974,283547610,0
4975,283569300,0
4976,283572000,0
4977,283607775,0
4978,283647690,0
4979,283695660,0
4980,284128650,0
4981,284185170,0
4982,284295195,0
4983,284458365,0
4984,284480370,0
4985,284528565,1
4986,284528970,0
4987,284550075,0
4988,284699835,0
4989,284866560,0
4990,285148215,0
4991,285159915,0
4992,285217515,0
4993,285235020,0
4994,285249015,0
4995,285317415,0
4996,285342840,0
4997,285602580,1
4998,285674400,0
4999,285829335,0
5000,285832800,0
5001,285843645,0
5002,285898635,0
5003,285941880,0
5004,286286175,0
5005,286289550,0
5006,286365465,0
5007,286566210,0
5008,286994430,0
5009,287083710,0
5010,287118225,0
5011,287141445,0
5012,287199855,0
5013,287257500,1
5014,287375265,0
5015,287435835,0
5016,287531460,0
5017,287618580,0
5018,287868060,0
5019,287974710,0
5020,287976420,0
5021,288152100,0
5022,288164205,0
5023,288231660,0
5024,288291870,0
5025,288311130,0
5026,288363735,0
5027,288383805,0
5028,288591300,0
5029,288889515,0
5030,289000440,0
5031,289049805,0
5032,289069830,0
5033,289235790,1
5034,289249920,0
5035,289277595,0
5036,289331820,0
5037,289363500,1
5038,289386315,0
5039,289440225,0
5040,289464480,0
5041,289480500,0
5042,289508760,0
5043,289511235,0
5044,289514655,1
5045,289542915,0
5046,289675485,1
5047,289683045,1
5048,289755585,0
5049,289768770,0
5050,289798155,0
5051,289848735,0
5052,289897335,0
5053,289952325,0
5054,289979685,0
5055,289979820,0
5056,290063970,0
5057,290093580,0
5058,290141325,0
5059,290155095,0
5060,290373975,0
5061,290391075,0
5062,290405970,0
5063,290437335,0
5064,290438100,1
5065,290438775,0
5066,290530755,0
5067,290592675,0
5068,290675295,4
5069,290764980,0
5070,290845215,0
5071,290892060,0
5072,290906505,0
5073,291033180,0
5074,291041685,0
5075,291222990,0
5076,291253860,0
5077,291333285,0
5078,291347910,0
5079,291352905,0
5080,291389895,0
5081,291425850,1
5082,291471255,0
5083,291485160,0
5084,291495060,0
5085,291608055,0
5086,291812220,0
5087,291880935,0
5088,291951540,0
5089,291957840,0
5090,292088250,0
5091,292238865,1
5092,292365180,0
5093,292450140,0
5094,292552110,0
5095,292622580,0
5096,292623705,0
5097,292643415,0
5098,292671000,0
5099,292695030,0
5100,292717845,0
5101,292742865,1
5102,292745565,0
5103,292817205,0
5104,292855815,0
5105,292883760,0
5106,292972995,0
5107,293150295,0
5108,293174055,0
5109,293209650,1
5110,293254290,0
5111,293281470,0
5112,293314095,1
5113,293350725,0
5114,293358015,0
5115,293384970,0
5116,293543235,0
5117,293788710,0
5118,293798925,0
5119,293811345,0
5120,293866875,0
5121,293869035,0
5122,293946525,0
5123,293969970,0
5124,294203610,0
5125,294230835,1
5126,294235695,0
5127,294277950,0
5128,294444585,0
5129,294499935,1
5130,294868080,0
5131,295150545,0
5132,295202475,1
5133,295433415,0
5134,295467705,0
5135,295567470,0
5136,295636815,0
5137,295673535,0
5138,295678575,4
5139,295687980,0
5140,295707555,0
5141,295733835,0
5142,295854165,0
5143,296041950,0
5144,296113320,0
5145,296294355,0
5146,296313570,0
5147,296364780,0
5148,296368425,0
5149,296654760,0
5150,296816985,1
5151,296858925,0
5152,296872020,0
5153,296962065,0
5154,297049455,0
5155,297058725,0
5156,297085185,0
5157,297115830,0
5158,297237285,1
5159,297257220,0
5160,297278280,0
5161,297417690,0
5162,297548910,0
5163,297644490,0
5164,297676035,0
5165,297798615,0
5166,297821250,0
5167,298062810,0
5168,298243710,0
5169,298290330,0
5170,298297980,0
5171,298337040,0
5172,298446930,0
5173,298500480,0
5174,298562085,0
5175,298613160,0
5176,298622745,0
5177,298745685,0
5178,298863945,0
5179,299011140,1
5180,299082645,0
5181,299103255,0
5182,299155455,0
5183,299226465,0
5184,299274345,0
5185,299385540,0
5186,299476665,0
5187,299544930,0
5188,299832390,0
5189,299913165,0
5190,299957715,0
5191,300085740,0
5192,300221820,0
5193,300644010,1
5194,300946275,0
5195,300968010,0
5196,300998610,0
5197,301362885,0
5198,301642380,0
5199,301744170,0
5200,301811805,0
5201,301825080,0
5202,301870530,0
5203,301919580,0
5204,301996350,0
5205,302201820,0
5206,302206005,0
5207,302339970,0
5208,302406930,1
5209,302414850,1
5210,302608755,0
5211,302813370,0
5212,302816655,0
5213,302898645,0
5214,302960835,0
5215,303074955,0
5216,303142140,1
5217,303226290,0
5218,303434955,0
5219,303486795,0
5220,303504750,0
5221,303549030,0
5222,303654600,0
5223,303702615,1
5224,303704010,0
5225,303853635,0
5226,304122420,0
5227,304146225,0
5228,304191180,1
5229,304232400,0
5230,304351740,0
5231,304415910,0
5232,304426350,0
5233,304497135,0
5234,304574220,1
5235,304601490,0
5236,304616880,0
5237,304658235,0
5238,304784460,0
5239,304908120,0
5240,304918110,0
5241,304927245,0
5242,305141805,0
5243,305149455,4
5244,305467290,0
5245,305610525,0
5246,305631495,0
5247,305861490,0
5248,305982765,0
5249,305995095,0
5250,306026505,0
5251,306029160,1
5252,306063585,0
5253,306079920,0
5254,306084960,0
5255,306088650,0
5256,306178965,0
5257,306181125,0
5258,306212535,0
5259,306495090,0
5260,306672030,0
5261,306721260,0
5262,306819315,0
5263,307287495,0
5264,307323225,0
5265,307475775,0
5266,307525905,1
5267,307719945,0
5268,307831050,0
5269,308038365,0
5270,308168550,0
5271,308263140,0
5272,308356515,0
5273,308358675,0
5274,308540790,0
5275,308749140,0
5276,308812410,0
5277,308843505,0
5278,308916900,0
5279,308980440,1
5280,308989170,0
5281,309162690,0
5282,309626010,0
5283,309780045,0
5284,309889800,0
5285,309920445,0
5286,309972330,0
5287,310056300,0
5288,310088700,0
5289,310125555,0
5290,310223340,0
5291,310321755,0
5292,310343400,0
5293,310387275,0
5294,310404375,0
5295,310447035,0
5296,310460850,0
5297,310499640,0
5298,310559940,1
5299,310568175,0
5300,310758390,0
5301,310794480,0
5302,310919760,0
5303,310925115,0
5304,311005035,0
5305,311158260,0
5306,311179725,0
5307,311225265,0
5308,311243130,0
5309,311262840,0
5310,311292225,0
5311,311329260,0
5312,311365755,1
5313,311470155,0
5314,311541120,0
5315,311629005,0
5316,311637780,0
5317,311691375,0
5318,311710635,0
5319,311711760,0
5320,311754150,0
5321,311799375,0
5322,311816115,0
5323,311908770,0
5324,311996610,0
5325,312042330,0
5326,312403950,0
5327,312416955,0
5328,312509970,0
5329,312579180,0
5330,312659370,0
5331,312786630,1
5332,312813360,0
5333,312813990,0
5334,313006635,0
5335,313027065,0
5336,313036065,0
5337,313069905,0
5338,313142220,0
5339,313196220,0
5340,313208055,0
5341,313356375,0
5342,313361280,0
5343,313460235,1
5344,313484400,0
5345,313540515,1
5346,313602390,0
5347,313751880,0
5348,313814475,0
5349,314007300,0
5350,314265645,0
5351,314343540,0
5352,314356410,0
5353,314384400,0
5354,314507565,0
5355,314545050,0
5356,314604225,0
5357,314635005,0
5358,314726985,0
5359,314775855,0
5360,314855280,0
5361,315015660,0
5362,315231390,0
5363,315318240,0
5364,315357660,0
5365,315382995,0
5366,315478395,0
5367,315510030,0
5368,315671940,0
5369,315694620,0
5370,315728010,0
5371,316044045,0
5372,316129995,1
5373,316188855,0
5374,316273095,0
5375,316375020,0
5376,316388745,0
5377,316444860,0
5378,316531440,0
5379,316536885,0
5380,316655865,0
5381,316759410,0
5382,316765395,0
5383,316781865,0
5384,316800765,0
5385,317023380,0
5386,317045925,1
5387,317079900,0
5388,317116800,0
5389,317141280,0
5390,317160225,1
5391,317284200,0
5392,317313675,0
5393,317629800,0
5394,317644200,0
5395,317662695,0
5396,317690460,0
5397,317801565,0
5398,317895840,0
5399,317898270,0
5400,318071970,1
5401,318129210,0
5402,318160440,0
5403,318162780,0
5404,318182355,0
5405,318797235,0
5406,318850020,0
5407,319099050,0
5408,319115655,0
5409,319144995,1
5410,319171680,0
5411,319349115,0
5412,319409775,0
5413,319639230,0
5414,319674915,0
5415,319689450,0
5416,319758165,0
5417,319831830,0
5418,319891050,0
5419,319931865,0
5420,320109435,0
5421,320263020,0
5422,320357610,1
5423,320412150,0
5424,320706540,0
5425,321094305,0
5426,321102360,0
5427,321153795,0
5428,321393780,0
5429,321488910,1
5430,321599430,0
5431,321617340,0
5432,322028325,0
5433,322206120,0
5434,322283385,0
5435,322306200,0
5436,322382250,0
5437,322398585,0
5438,322674795,0
5439,322741170,0
5440,322786485,0
5441,322878960,0
5442,322893855,0
5443,322939215,0
5444,322971165,0
5445,322979985,0
5446,323078670,0
5447,323233920,0
5448,323325855,0
5449,323331750,0
5450,323372205,0
5451,323409780,0
5452,323482050,0
5453,323556030,0
5454,323687880,0
5455,323747730,0
5456,324022500,0
5457,324120780,0
5458,324277020,0
5459,324303390,0
5460,324456120,0
5461,324475065,0
5462,324577440,0
5463,324592470,0
5464,324744435,0
5465,324886140,1
5466,324988425,0
5467,325176705,0
5468,325267785,0
5469,325371060,1
5470,325531035,0
5471,325560375,0
5472,328538565,0
5473,328667985,0
5474,328819860,0
5475,328903110,0
5476,329157450,0
5477,329233455,0
5478,329233635,0
5479,329235255,0
5480,329244030,0
5481,329335830,0
5482,329368635,0
5483,329374890,0
5484,329403195,2
5485,329409810,0
5486,329532435,0
5487,329608710,0
5488,329641965,0
5489,329683545,0
5490,329779485,0
5491,329894460,0
5492,329928165,0
5493,329935905,0
5494,330028425,0
5495,330054840,0
5496,330237135,0
5497,330251040,0
5498,330288570,0
5499,330344460,0
5500,330496200,0
5501,330667020,0
5502,330697575,0
5503,330728715,0
5504,330780510,0
5505,330867630,0
5506,330871725,0
5507,330912945,0
5508,330931125,0
5509,330943320,0
5510,330968790,0
5511,330975765,0
5512,331024815,1
5513,331060275,0
5514,331177905,0
5515,331402455,0
5516,331499925,0
5517,331515000,0
5518,331785945,0
5519,331804710,0
5520,331844265,0
5521,331949970,0
5522,332068725,0
5523,332073135,0
5524,332116920,0
5525,332241795,0
5526,332356455,0
5527,332456400,0
5528,332470800,0
5529,332481645,0
5530,332502570,0
5531,332549460,0
5532,332551665,0
5533,332556120,0
5534,332865405,0
5535,332878950,0
5536,332930430,0
5537,332954145,0
5538,333185760,0
5539,333248265,0
5540,333423585,0
5541,333522945,0
5542,333844245,0
5543,333883665,1
5544,333887085,0
5545,333922950,1
5546,334000080,0
5547,334016550,0
5548,334203210,0
5549,334336995,0
5550,334431720,0
5551,334476405,0
5552,334751940,0
5553,335020770,1
5554,335259585,0
5555,335343735,0
5556,335362860,0
5557,335529315,0
5558,335536110,0
5559,335811690,0
5560,335831760,0
5561,335895075,0
5562,336173265,1
5563,336207555,1
5564,336278655,0
5565,336280185,0
5566,336292470,0
5567,336654360,0
5568,336721680,0
5569,336778380,0
5570,336854880,0
5571,337034250,0
5572,337074615,0
5573,337095540,0
5574,337126770,0
5575,337212990,0
5576,337389885,0
5577,337594680,0
5578,337763385,0
5579,337847220,0
5580,337853475,0
5581,337968450,1
5582,337975650,1
5583,338019705,0
5584,338153535,0
5585,338197725,0
5586,338318010,0
5587,338364495,0
5588,338406390,0
5589,338475195,0
5590,338546925,0
5591,338586660,0
5592,338669865,0
5593,338691555,1
5594,338780115,0
5595,338784975,0
5596,338887980,0
5597,338894865,0
5598,338945940,0
5599,338949540,0
5600,339024645,0
5601,339050025,0
5602,339052230,0
5603,339212340,0
5604,339258780,0
5605,339276420,0
5606,339402825,0
5607,339466860,1
5608,339577065,0
5609,339589845,0
5610,339671295,0
5611,339716385,0
5612,339761295,0
5613,339774345,0
5614,339926445,0
5615,340006725,0
5616,340021935,0
5617,340110630,0
5618,340153740,0
5619,340275780,0
5620,340477695,0
5621,340478100,0
5622,340726320,0
5623,340832700,0
5624,340879140,0
5625,340978140,0
5626,341016660,0
5627,341280000,1
5628,341298720,0
5629,341320455,0
5630,341757540,0
5631,341959680,0
5632,342131760,0
5633,342211950,0
5634,342244125,0
5635,342248580,0
5636,342282690,0
5637,342449235,0
5638,342492930,0
5639,342556785,0
5640,342862965,0
5641,343041525,0
5642,343079865,0
5643,343154925,0
5644,343234260,0
5645,343372455,0
5646,343386450,1
5647,343526490,0
5648,343612530,0
5649,343680435,1
5650,343728585,0
5651,343840050,0
5652,343880100,0
5653,344178855,0
5654,344300040,0
5655,344417535,0
5656,344711700,0
5657,344981115,0
5658,344983230,0
5659,344994615,0
5660,345159855,0
5661,345199005,0
5662,345199275,1
5663,345325680,0
5664,345554730,0
5665,345581910,0
5666,345750930,0
5667,346025970,0
5668,346034790,1
5669,346058280,0
5670,346248765,0
5671,346458600,0
5672,346587570,0
5673,346624875,0
5674,346642290,0
5675,346664565,0
5676,346806675,0
5677,347305995,0
5678,347312880,0
5679,347656005,0
5680,347785920,0
5681,347823450,0
5682,348123240,0
5683,348166890,0
5684,348439770,0
5685,348696270,1
5686,348726195,0
5687,348834015,0
5688,348982020,0
5689,349034805,0
5690,349043040,1
5691,349076700,0
5692,349259580,0
5693,349377570,0
5694,349527015,0
5695,349527285,0
5696,349587270,0
5697,349610400,0
5698,349707195,0
5699,349752510,1
5700,350151075,0
5701,350151255,0
5702,350265780,0
5703,350302680,0
5704,350330130,1
5705,350402445,0
5706,350587260,0
5707,350609580,0
5708,350758980,0
5709,350822115,0
5710,350853660,0
5711,351141210,0
5712,351154980,0
5713,351348030,0
5714,351385200,0
5715,351405630,0
5716,351449640,0
5717,351613800,0
5718,351659565,0
5719,351677340,0
5720,351749385,0
5721,351789210,0
5722,351813870,0
5723,351832230,0
5724,351980280,0
5725,351988065,0
5726,352193805,0
5727,352201905,0
5728,352205730,0
5729,352215990,0
5730,352233405,0
5731,352251540,0
5732,352364940,0
5733,352490805,0
5734,352526940,0
5735,352567260,0
5736,352591065,0
5737,352598175,0
5738,352608030,0
5739,352706535,0
5740,352819845,1
5741,352887165,0
5742,353401515,0
5743,353443680,0
5744,353531745,0
5745,353570850,0
5746,353606220,0
5747,353613195,0
5748,353648565,0
5749,353672910,0
5750,353692035,0
5751,353741175,0
5752,353919240,0
5753,353924415,0
5754,353967795,0
5755,354083715,0
5756,354099870,0
5757,354156435,0
5758,354286350,0
5759,354307095,0
5760,354356550,0
5761,354421305,0
5762,354428280,0
5763,354470625,0
5764,354493260,0
5765,354559995,0
5766,354571965,0
5767,354813705,0
5768,355007025,0
5769,355033305,0
5770,355067595,0
5771,355360500,0
5772,355436325,0
5773,355553415,0
5774,355574565,0
5775,355594725,0
5776,355664520,0
5777,355761270,0
5778,355989555,1
5779,356050935,0
5780,356263740,0
5781,356442480,0
5782,356493285,0
5783,356626035,0
5784,356655510,0
5785,356726385,0
5786,356784120,0
5787,356988825,0
5788,357152625,0
5789,357326010,0
5790,357443865,0
5791,357568695,0
5792,357623775,0
5793,357801705,0
5794,357810390,0
5795,357822630,0
5796,357894720,0
5797,357955110,1
5798,357991515,0
5799,358045380,0
5800,358141275,0
5801,358253730,0
5802,358466085,0
5803,358506135,0
5804,358618410,0
5805,358655715,1
5806,358794045,0
5807,358899390,0
5808,358908660,0
5809,358956270,0
5810,359054820,0
5811,359062470,0
5812,359127315,1
5813,359166870,0
5814,359223435,0
5815,359339715,0
5816,359391645,0
5817,359691075,0
5818,359800785,0
5819,359931195,0
5820,360142020,0
5821,360154350,0
5822,360234450,0
5823,360384525,0
5824,360434610,0
5825,360492975,0
5826,360790515,1
5827,360808920,0
5828,360908865,0
5829,361011825,0
5830,361076850,0
5831,361114065,1
5832,361128285,0
5833,361170360,0
5834,361331280,0
5835,361380330,0
5836,361451565,0
5837,361616580,0
5838,361787580,0
5839,362039850,0
5840,362191545,1
5841,362197035,0
5842,362211570,0
5843,362237535,0
5844,362305260,0
5845,362313315,1
5846,362334825,0
5847,362381805,0
5848,362665215,0
5849,362684160,0
5850,362815695,0
5851,362857185,0
5852,362904615,1
5853,363109365,0
5854,363209265,0
5855,363312720,0
5856,363327525,0
5857,363484710,0
5858,363625380,0
5859,363729240,0
5860,363855285,0
5861,363861675,0
5862,363939525,0
5863,363968640,0
5864,364250835,0
5865,364377690,1
5866,364421295,0
5867,364468365,0
5868,364499730,0
5869,364542885,0
5870,364629645,0
5871,364658220,0
5872,364665240,0
5873,364763880,0
5874,364801545,0
5875,364971195,0
5876,365012865,0
5877,365030550,0
5878,365114385,0
5879,365216490,0
5880,365598990,1
5881,365612715,1
5882,365795415,0
5883,365882085,0
5884,365885955,0
5885,366154065,0
5886,366155820,0
5887,366170400,0
5888,366210675,0
5889,366212160,0
5890,366270345,0
5891,366424740,0
5892,366568110,0
5893,366625710,0
5894,366660540,0
5895,366748785,0
5896,366852960,0
5897,367113555,0
5898,367266915,0
5899,367372440,0
5900,367522515,0
5901,367596540,1
5902,367597890,0
5903,367767270,1
5904,367879995,0
5905,368170740,0
5906,368200620,1
5907,368275050,0
5908,368281350,0
5909,368331210,0
5910,368567415,0
5911,368656560,0
5912,368766900,0
5913,368836695,0
5914,369127755,0
5915,369315360,0
5916,369949545,0
5917,370078245,0
5918,370235115,0
5919,370277730,0
5920,370279575,0
5921,370571310,1
5922,370619640,0
5923,370650555,0
5924,370728720,0
5925,370763685,0
5926,370833030,0
5927,370911735,0
5928,371282040,0
5929,371388915,0
5930,371460015,0
5931,371473740,0
5932,371547945,0
5933,371785545,0
5934,371977740,0
5935,371984445,0
5936,372099465,0
5937,372140055,0
5938,372153285,0
5939,372164040,0
5940,372244815,0
5941,372266595,0
5942,372303180,0
5943,372339045,0
5944,372352050,0
5945,372353940,1
5946,372448800,0
5947,372545685,0
5948,372772890,0
5949,372868650,0
5950,372971205,0
5951,373092075,0
5952,373228650,1
5953,373263255,0
5954,373340205,0
5955,373692690,0
5956,373827330,0
5957,373930065,0
5958,374090670,0
5959,374092560,0
5960,374158800,0
5961,374266755,0
5962,374281020,0
5963,374359365,0
5964,374362920,0
5965,374815980,0
5966,374915115,0
5967,374965515,0
5968,374969970,0
5969,375027255,0
5970,375034770,0
5971,375062940,0
5972,375299640,0
5973,375349545,1
5974,375376185,0
5975,375443685,0
5976,375448410,0
5977,375477570,0
5978,375646365,0
5979,375670800,0
5980,375748110,0
5981,375809490,0
5982,375849405,0
5983,375886395,0
5984,375966045,0
5985,376015365,0
5986,376067115,0
5987,376109730,0
5988,376127325,0
5989,376153965,0
5990,376222320,0
5991,376276995,0
5992,376325415,0
5993,376494390,0
5994,376631685,0
5995,376833960,0
5996,376869960,0
5997,376917885,0
5998,377067915,0
5999,377498925,0
6000,377528580,0
6001,377561205,0
6002,377909190,0
6003,377942895,0
6004,378076140,0
6005,378187650,0
6006,378357525,0
6007,378443835,0
6008,378586620,0
6009,378610380,0
6010,378629010,0
6011,378774720,0
6012,378862155,0
6013,378886140,0
6014,379123425,0
6015,379168290,0
6016,379187820,0
6017,379205055,1
6018,379217430,0
6019,379511865,0
6020,379521990,0
6021,379577655,1
6022,379776915,1
6023,379796040,0
6024,379814625,1
6025,380221110,0
6026,380326095,0
6027,380384910,0
6028,380459385,0
6029,380496780,1
6030,380575890,0
6031,380692890,0
6032,380719755,0
6033,381145455,0
6034,381174795,0
6035,381227130,0
6036,381298050,1
6037,381436830,0
6038,381741840,0
6039,381939525,0
6040,382027995,0
6041,382124340,0
6042,382136085,0
6043,382428675,0
6044,382493295,0
6045,382727160,0
6046,382797900,0
6047,382875030,0
6048,383028930,0
6049,383071860,0
6050,383160375,0
6051,383173965,0
6052,383252535,0
6053,383274225,0
6054,383352030,0
6055,383412420,0
6056,383494410,0
6057,383691060,0
6058,383763195,1
6059,383891130,0
6060,383939370,0
6061,383992740,0
6062,384012180,0
6063,384108390,0
6064,384612570,0
6065,384999705,0
6066,385102485,0
6067,385462530,1
6068,385557210,0
6069,385596360,0
6070,385772895,0
6071,385789455,1
6072,385929945,0
6073,385991505,0
6074,386003655,0
6075,386017425,0
6076,386243910,0
6077,386271585,0
6078,386483805,0
6079,386513955,0
6080,386525070,0
6081,386769915,1
6082,386847000,0
6083,386948880,0
6084,386959320,0
6085,387111330,0
6086,387160380,0
6087,387204795,0
6088,387341640,0
6089,387450540,0
6090,387470655,0
6091,387573300,0
6092,387588375,0
6093,387684090,1
6094,387938610,0
6095,388064205,2
6096,388097775,0
6097,388459935,0
6098,388518390,0
6099,388550340,0
6100,388581300,0
6101,388731825,0
6102,388740015,0
6103,388846350,0
6104,388917945,1
6105,389012850,0
6106,389030940,0
6107,389042190,0
6108,389127915,0
6109,389243520,0
6110,389346480,0
6111,389568330,0
6112,389833515,0
6113,389887920,0
6114,390111120,0
6115,390112920,2
6116,390120210,0
6117,390206205,0
6118,390526830,0
6119,390607515,0
6120,390882285,0
6121,390936510,0
6122,390949425,0
6123,391041675,0
6124,391097475,0
6125,391474845,0
6126,391508865,1
6127,391568580,0
6128,391607370,0
6129,391626540,0
6130,391684635,0
6131,391807575,0
6132,391923945,0
