shop_index,manage_shop_indicator,officialstore_indicator,preferred_shop_indicator,crossborder_indicator,shop_category,new_seller_flag,seller_centre_login_L30D,shop_sku_number,shop_follower_number,shop_L180D_order,weighted_shop_rating,rf_label,rf_probs
1076767785,0,0,0,1,20,0,2,335,975,405,5,0,0.88
1076769405,0,0,0,1,6,0,1,291,972,405,5,0,0.89
1076771430,0,0,0,0,20,0,5,742,972,405,1,0,0.86
1076772330,0,0,0,0,12,0,4,280,972,405,4,0,0.95
1076777415,0,0,0,1,20,0,1,852,1074,912,3,0,0.77
1076782500,0,0,0,1,8,0,1,357,1065,574,3,0,0.82
1076782545,0,0,0,1,11,0,5,665,1083,652,5,0,0.82
1076782590,0,0,0,1,0,0,2,478,993,782,3,0,0.76
1076793480,0,0,0,1,6,0,9,390,978,405,4,0,0.86
1076795280,0,0,0,1,6,0,1,2810,981,483,5,2,0.74
1076799645,0,0,0,0,20,0,1,357,987,847,5,0,0.91
1076965245,0,0,0,0,3,0,1,258,975,405,4.894736842,0,0.94
1077061230,0,0,0,0,0,0,4,11247,990,457,3,4,0.74
1077076215,0,0,0,0,5,0,1,467,1260,405,5,0,0.92
1077314445,0,0,0,1,9,0,1,280,972,405,5,0,0.9
1077462900,0,0,0,0,15,0,9,247,1002,405,5,0,0.97
1077720300,0,0,0,1,9,0,13,401,981,405,5,0,0.87
1078034175,0,0,0,0,4,0,1,577,1056,405,5,0,0.99
1078067610,0,0,0,0,8,0,9,335,1104,1068,5,0,0.91
1078089435,0,0,0,0,1,0,19,445,1152,4006,4,1,0.81
1078138215,0,0,1,0,20,0,27,423,14322,34140,4,1,0.71
1078164675,0,0,1,1,13,0,29,863,8235,34504,4,1,0.91
1078219125,0,0,0,0,6,0,6,302,996,405,4,0,0.93
1078304760,0,0,0,0,6,0,1,324,978,405,4.842105263,0,0.94
1078314660,0,0,0,0,14,0,1,291,1005,405,5,0,1
1078378920,0,0,0,0,1,0,2,258,972,405,5,0,0.87
1078538985,0,0,0,0,0,0,1,280,984,405,4.466165414,0,0.82
1078800750,0,0,0,0,6,0,8,434,1080,405,4,0,0.95
1078982910,0,0,0,0,6,0,2,357,1098,652,5,0,0.96
1079319150,0,0,0,0,9,0,2,313,1497,405,5,0,0.92
1079538075,0,0,0,0,20,0,2,247,972,405,4.387218045,0,0.9
1079561430,0,0,0,0,8,0,1,302,981,405,4,0,0.95
1080227430,0,0,0,0,20,0,23,291,1200,9830,4,1,0.77
1080678150,0,0,0,0,8,0,2,258,1074,405,4,0,0.94
1080797715,0,0,0,0,6,0,6,643,1071,405,5,0,0.98
1080822555,0,0,0,0,8,0,6,478,1233,405,4,0,0.92
1080945630,0,0,0,0,20,0,1,302,984,457,4,0,0.92
1081180980,0,0,0,0,8,0,2,401,978,678,4,0,0.92
1081286235,0,0,0,0,1,0,4,379,1089,652,5,0,0.86
1081310130,0,0,0,0,7,0,28,456,1029,2654,4,1,0.77
1081649700,0,0,0,0,20,0,24,2766,1074,496,5,2,0.82
1081702980,0,0,0,0,6,0,26,390,1464,18852,4,1,0.89
1081803825,0,0,0,0,3,0,2,797,990,431,5,0,0.92
1081808415,0,0,0,0,9,0,3,269,975,405,4.462406015,0,0.94
1081830285,0,0,0,0,20,0,3,247,996,405,4.176691729,0,0.93
1081842300,0,0,0,0,20,0,1,247,1014,405,5,0,0.95
1081858590,0,0,0,0,20,0,2,379,1044,405,5,0,0.94
1082143845,0,0,0,1,7,0,5,258,978,405,4.973684211,0,0.91
1082190690,0,0,0,0,3,0,16,401,1719,405,4,0,0.81
1082212560,0,0,0,0,7,0,3,258,1023,405,5,0,0.96
1082257515,0,0,0,0,0,0,1,5714,978,509,4.338345865,4,0.81
1082613780,0,0,0,0,0,0,2,258,978,405,5,0,0.86
1082667825,0,0,0,0,17,0,30,335,4971,15537,4,1,0.83
1082713545,0,0,0,0,8,0,4,302,1008,405,4.842105263,0,0.96
1082746080,0,0,0,0,0,0,30,742,1002,405,4,0,0.75
1082778210,0,0,0,1,4,0,6,467,990,652,4,0,0.83
1082778255,0,0,0,0,20,0,2,335,981,405,3,0,0.92
1082779110,0,0,0,1,3,0,1,775,1047,1055,4,0,0.71
1082785365,0,0,0,1,1,0,3,368,981,509,4,0,0.8
1082785860,0,0,0,1,0,0,2,346,981,405,5,0,0.86
1082787435,0,0,0,0,6,0,1,500,978,470,4,0,0.9
1082791080,0,0,0,0,16,0,1,456,975,405,5,0,0.93
1082791395,0,0,0,0,9,0,2,500,978,535,4,0,0.91
1082791440,0,0,0,1,6,0,2,269,972,405,5,0,0.89
1082791485,0,0,0,1,20,0,1,335,975,405,5,0,0.88
1082795220,0,0,0,0,11,0,1,500,975,405,1,0,0.95
1082797425,0,0,0,0,20,0,5,456,1002,795,4,0,0.92
1082798775,0,0,0,0,4,0,2,610,1086,860,5,0,0.97
1082800755,0,0,0,1,20,0,2,731,981,899,4,0,0.83
1082802060,0,0,0,0,13,0,2,665,978,405,4,0,0.94
1082806515,0,0,0,1,4,0,2,445,984,405,3,0,0.83
1082808315,0,0,0,1,11,0,4,797,975,405,4,0,0.82
1082808810,0,0,0,1,6,0,1,412,975,847,4,0,0.82
1082811060,0,0,0,1,0,0,6,588,975,912,4,0,0.79
1082811510,0,0,0,0,6,0,1,280,972,405,5,0,0.94
1082823795,0,0,0,0,20,0,1,247,1002,405,4.154135338,0,0.93
1082827305,0,0,0,0,6,0,28,335,3582,15485,5,1,0.95
1083001230,0,0,0,1,5,0,27,489,984,496,5,0,0.93
1083060180,0,0,0,0,20,0,1,302,1119,405,4.57518797,0,0.94
1083083580,0,0,0,0,20,1,2,247,993,405,4.45112782,0,0.89
1083395565,0,0,0,0,8,0,1,280,1149,405,4.545112782,0,0.94
1083575655,0,0,0,0,17,0,1,379,4764,405,4,0,0.84
1083682485,0,0,0,0,3,0,23,456,1050,3174,5,1,0.87
1083807315,0,0,0,0,20,0,2,346,1023,626,5,0,0.91
1083816810,0,0,0,0,0,0,1,6924,978,535,4,4,0.8
1083869910,0,0,0,0,20,0,1,247,990,483,5,0,0.92
1083904605,0,0,0,0,3,0,13,324,996,951,5,0,0.94
1083947625,0,0,0,0,3,0,5,247,987,405,5,0,0.98
1084323420,0,0,0,0,8,0,3,368,1032,405,5,0,0.94
1084687155,0,0,0,0,20,1,1,269,981,405,4.706766917,0,0.9
1084753800,0,0,0,0,6,0,1,258,993,405,4.665413534,0,0.95
1084841370,0,0,0,0,20,0,1,247,996,405,4.120300752,0,0.93
1084898520,0,0,0,0,0,0,2,423,1263,405,4,0,0.83
1085008005,0,0,0,0,6,0,2,346,1146,496,5,0,0.96
1085033430,0,0,0,0,20,0,2,247,972,405,5,0,0.92
1085087745,0,0,0,0,7,0,19,280,1191,873,4,0,0.86
1085094180,0,0,0,0,20,0,7,357,1053,405,5,0,0.95
1085136570,0,0,0,0,3,0,1,269,975,405,4.84962406,0,0.94
1085173200,0,0,0,0,17,0,30,346,3387,405,4,0,0.91
1085192235,0,0,0,0,12,0,6,687,981,405,3,0,0.96
1085200740,0,0,0,1,4,0,3,390,990,405,4,0,0.82
1085233275,0,0,0,0,12,0,3,687,972,405,4.443609023,0,0.94
1085267340,0,0,0,0,8,0,3,1754,11589,6671,4,0,0.72
1085270715,0,0,0,0,20,0,1,533,978,496,5,0,0.89
1085271165,0,0,0,0,4,0,6,379,1002,1198,4,0,0.86
1085274270,0,0,0,1,4,0,4,555,1083,1107,4,0,0.8
1085278140,0,0,0,0,18,0,1,445,975,405,5,0,0.92
1085331915,0,0,0,0,20,0,1,797,975,405,4.458646617,0,0.85
1085499000,0,0,0,0,8,1,6,456,972,405,4.992481203,0,0.97
1085634360,0,0,0,0,20,1,3,313,1020,405,5,0,0.91
1085813145,0,0,0,0,8,0,4,434,1005,847,4,0,0.96
1085960610,0,0,0,1,15,0,3,346,975,405,5,0,0.89
1086233310,0,0,0,0,0,0,2,808,2094,444,4,0,0.77
1086356610,0,0,0,0,10,0,30,456,2748,405,4,0,0.85
1086358275,0,0,0,0,6,0,1,258,972,405,4.556390977,0,0.94
1086436260,0,0,0,0,9,0,3,467,1017,405,4,0,0.97
1086437295,0,0,1,1,15,0,10,555,1071,405,4,0,0.81
1086438015,0,0,0,0,4,0,7,401,987,405,4,0,0.95
1086445260,0,0,0,1,4,0,3,313,1053,405,4,0,0.82
1086459390,0,0,0,1,4,0,1,566,972,405,4.545112782,0,0.88
1086465960,0,0,0,1,9,0,1,357,972,405,3,0,0.87
1086467895,0,0,0,1,13,0,4,742,981,405,4,0,0.84
1086474600,0,0,0,0,16,0,1,302,972,405,4.781954887,0,0.93
1086474870,0,0,0,1,20,0,1,247,972,405,3.669172932,0,0.88
1086480180,0,0,0,1,8,0,1,313,972,405,4.714285714,0,0.89
1086480945,0,0,0,0,20,0,2,643,981,405,4,0,0.92
1086486165,0,0,0,0,15,0,1,313,975,405,4,0,0.93
1086488955,0,0,0,1,20,0,2,390,987,405,4,0,0.89
1086495885,0,0,0,1,20,0,1,247,972,405,3.669172932,0,0.88
1086525630,0,0,0,0,7,0,1,357,1035,405,5,0,0.95
1086593760,0,0,0,0,3,0,14,280,1329,4890,4,1,0.8
1086599295,0,0,0,0,20,0,5,324,1527,1159,4,0,0.79
1086691860,0,0,0,0,13,1,20,313,1071,405,5,0,0.83
1086695955,0,0,0,0,13,1,20,324,1071,405,5,0,0.83
1087013745,0,0,0,0,15,0,2,511,1074,756,5,0,0.93
1087029450,0,0,0,1,11,0,3,379,975,405,5,0,0.91
1087179255,0,0,0,0,20,1,1,247,987,405,5,0,0.9
1087328700,0,0,0,0,6,0,1,258,972,405,4.563909774,0,0.94
1087591950,0,0,0,0,0,1,3,291,981,405,4.718045113,0,0.91
1087754760,0,0,0,0,1,0,10,489,1026,756,5,0,0.91
1087869735,0,0,0,0,8,0,3,335,981,1042,2,0,0.93
1087936965,0,0,0,0,8,0,1,357,993,405,5,0,0.97
1088199450,0,0,0,0,3,0,2,269,1014,405,5,0,0.96
1088301150,0,0,0,0,3,0,24,2832,1365,730,5,2,0.77
1088316630,0,0,0,0,4,0,24,1875,1143,873,4,2,0.79
1088574975,0,0,0,0,3,0,10,401,1143,405,5,0,1
1088659305,0,0,0,0,20,0,19,280,1005,405,4,0,0.87
1089095805,0,0,0,0,20,0,1,247,981,405,4.755639098,0,0.94
1089118710,0,0,0,0,0,0,1,5692,975,561,5,4,0.71
1089134370,0,0,0,0,20,0,1,247,1011,405,3.601503759,0,0.93
1089360990,0,0,0,0,8,0,3,269,1164,522,5,0,0.94
1089619920,0,0,0,0,4,0,21,379,1095,405,4,0,0.89
1089989640,0,0,0,0,17,0,1,269,1005,405,4.87593985,0,0.95
1089991080,0,0,0,0,20,0,1,247,987,418,5,0,0.94
1090038375,0,0,0,0,20,1,1,247,987,405,4.19924812,0,0.89
1090317150,0,0,0,0,1,0,17,500,1512,2485,5,1,0.78
1090367190,0,0,0,0,8,0,1,258,975,405,4.37593985,0,0.94
1090500660,0,0,0,0,1,0,13,379,1242,1263,4,0,0.75
1090517985,0,0,0,0,20,0,1,863,1725,470,5,0,0.76
1090802745,0,0,0,0,3,0,1,357,1011,405,5,0,0.97
1090907145,0,0,0,0,8,0,5,335,993,405,4,0,0.96
1091071395,0,0,0,0,8,0,2,269,975,418,5,0,0.95
1091114415,0,0,0,0,17,0,28,269,3534,405,4,0,0.95
1091395845,0,0,0,0,8,0,1,258,1191,405,4.379699248,0,0.93
1091500875,0,0,0,0,20,0,3,676,1059,405,5,0,0.92
1091959425,0,0,0,0,20,0,1,247,984,405,4.116541353,0,0.92
1091963790,0,0,0,0,0,0,28,511,1203,405,4,0,0.88
1092048795,0,0,0,0,20,0,1,247,1005,405,5,0,0.95
1092123990,0,0,0,0,6,0,2,280,1584,405,5,0,0.88
1092249630,0,0,0,0,20,1,1,280,978,405,4.815789474,0,0.89
1092285540,0,0,0,0,0,0,1,269,981,405,5,0,0.87
1092301020,0,0,0,0,20,0,3,247,1002,405,4,0,0.93
1092370050,0,0,0,0,4,0,20,1061,1155,405,4,2,0.73
1092411585,0,0,0,0,4,1,1,258,978,405,4.781954887,0,0.96
1092690675,0,0,0,0,8,0,2,467,984,405,5,0,0.97
1092734325,0,0,0,0,20,0,28,544,2016,21569,4,1,0.81
1092815325,0,0,0,0,6,0,1,313,990,405,5,0,0.96
1092827520,0,0,0,0,20,0,4,335,1014,405,5,0,0.95
1092917565,0,0,0,0,8,0,13,280,1050,405,4,0,0.92
1093432005,0,0,0,0,1,0,3,280,984,405,5,0,0.89
1093453920,0,0,0,0,19,1,2,258,981,405,4.518796992,0,0.9
1093790115,0,0,0,0,6,0,1,588,1452,470,5,0,0.97
1094006025,0,0,0,0,6,0,15,445,1140,405,4,0,0.9
1094023350,0,0,0,0,20,0,1,247,984,405,5,0,0.94
1094187780,0,0,0,0,20,0,1,247,978,405,4.357142857,0,0.9
1094209560,0,0,0,0,8,0,1,258,981,405,4,0,0.95
1094558445,0,0,0,0,5,0,1,302,1008,405,5,0,0.95
1095019380,0,0,0,1,6,0,3,401,978,405,5,0,0.89
1095034995,0,0,0,0,0,0,7,511,993,912,5,0,0.9
1095111045,0,0,0,0,20,1,1,247,972,405,4.120300752,0,0.87
1095250185,0,0,0,0,0,0,4,335,987,405,5,0,0.89
1095424650,0,0,0,1,20,0,17,247,978,405,4.533834586,0,0.83
1095425685,0,0,0,0,5,0,2,390,1038,405,5,0,0.95
1095500385,0,0,0,0,0,0,1,698,4191,405,3,0,0.82
1095563025,0,0,0,0,0,0,1,731,1716,405,4.263157895,0,0.84
1095585795,0,0,0,0,20,0,1,247,978,509,5,0,0.89
1095666885,0,0,0,0,8,0,6,324,990,405,5,0,0.97
1096005060,0,0,0,0,8,0,2,258,993,860,4,0,0.95
1096096905,0,0,0,0,3,0,2,258,984,405,5,0,0.95
1096350570,0,0,0,0,11,0,26,324,1896,405,4,0,0.86
1096508430,0,0,0,0,15,0,1,258,1059,405,5,0,0.97
1096545420,0,0,0,0,20,0,1,247,993,405,4.259398496,0,0.92
1096770735,0,0,0,0,15,0,6,269,975,405,5,0,0.95
1096872615,0,0,0,0,8,0,1,665,1035,405,5,0,0.94
1096956450,0,0,0,0,15,0,1,313,978,405,4.789473684,0,0.96
1097027055,0,0,0,0,0,0,11,280,1002,405,5,0,0.95
1097050005,1,0,0,0,7,0,22,698,4065,90482,4,1,0.89
1097099910,0,0,0,0,3,0,4,346,993,405,5,0,0.99
1097144415,0,0,0,0,3,0,3,632,984,405,3.033834586,0,0.95
1097216955,0,0,0,0,8,0,5,258,978,405,5,0,0.95
1097295210,0,0,0,0,20,1,1,258,972,405,4.590225564,0,0.88
1097370225,0,0,0,0,6,0,19,863,2211,7594,4,1,0.86
1097883090,0,0,0,0,0,0,1,269,981,405,5,0,0.87
1097926695,0,0,0,1,16,0,19,1281,1008,652,5,2,0.8
1097954820,0,0,0,0,0,0,1,720,2304,405,5,0,0.76
1098028035,0,0,0,0,20,0,1,247,981,405,4.883458647,0,0.94
1098127710,0,0,0,0,4,0,1,258,1098,405,5,0,0.98
1098313965,0,0,0,0,3,0,10,478,972,405,5,0,0.97
1098316485,0,0,0,0,3,0,10,577,975,405,4.605263158,0,0.97
1098404595,0,0,0,0,20,0,6,313,987,496,5,0,0.93
1098503370,0,0,0,0,6,0,2,379,1137,509,5,0,0.96
1098635310,0,0,0,0,5,0,2,731,2523,782,4,0,0.84
1098669105,0,0,0,1,8,0,9,423,972,405,4.687969925,0,0.91
1098762435,0,0,0,0,6,0,1,698,990,405,4.477443609,0,0.93
1098780480,0,0,0,0,0,0,1,291,975,405,4.657894737,0,0.86
1099094265,0,0,0,0,8,0,1,423,999,405,5,0,0.98
1099175265,0,0,0,0,20,0,8,357,2517,405,4,0,0.79
1099211940,0,0,0,0,1,0,1,368,1197,405,5,0,0.91
1099237185,0,0,0,0,20,0,1,423,1425,405,4,0,0.88
1099302840,0,0,0,0,0,0,2,500,990,548,5,0,0.87
1099305945,0,0,0,0,9,1,1,269,996,405,4.947368421,0,0.99
1099368090,0,0,0,0,3,1,3,247,981,405,4.879699248,0,0.98
1099433925,0,0,0,0,6,0,1,313,975,483,5,0,0.91
1099618110,0,0,0,0,8,0,21,324,1302,405,5,0,0.79
1099713375,0,0,0,0,15,0,8,302,999,405,4,0,0.94
1100011860,0,0,0,0,7,0,2,412,1038,808,5,0,0.94
1100092815,0,0,0,0,6,0,2,665,987,405,4,0,0.94
1100206170,0,0,0,0,6,0,16,753,1977,6723,4,1,0.9
1100232180,0,0,0,0,8,0,5,280,978,405,4.84962406,0,0.95
1100241405,0,0,0,0,0,0,1,302,972,405,5,0,0.86
1100271915,0,0,0,0,8,0,19,555,6411,405,4,0,0.92
1100310660,0,0,0,0,20,0,1,412,984,405,5,0,0.94
1100313810,0,0,0,0,14,0,4,863,987,457,5,0,0.79
1100370960,0,0,0,0,20,0,1,247,975,405,4.593984962,0,0.92
1100575440,0,0,0,0,20,0,1,247,993,405,4.304511278,0,0.92
1100696445,0,0,0,0,8,0,16,258,978,405,5,0,0.88
1100968335,0,0,0,0,6,0,28,379,2382,23389,4,1,0.93
1101047400,0,0,0,0,8,0,3,390,1476,405,5,0,0.93
1101510045,0,0,0,0,8,0,5,368,1185,678,5,0,0.94
1102029570,0,0,0,0,8,0,23,434,972,405,5,0,0.83
1102041810,0,0,0,0,1,0,1,423,1029,405,5,0,0.91
1102042350,0,0,0,0,7,0,1,676,972,405,4,0,0.92
1102168485,0,0,0,0,8,0,10,291,1578,405,4,0,0.89
1102204440,0,0,0,0,8,0,2,335,2358,964,4,0,0.85
1102257225,0,0,0,0,1,1,1,390,981,405,4.736842105,0,0.92
1102271760,0,0,0,0,0,0,2,302,1167,665,4,0,0.84
1102318335,0,0,0,0,8,1,2,291,972,405,4.778195489,0,0.96
1102320675,0,0,0,0,16,0,3,291,1227,678,4,0,0.9
1102356540,0,0,0,0,6,0,4,269,1155,405,4,0,0.93
1102597650,0,0,0,0,0,0,2,280,978,483,5,0,0.82
1102606110,0,0,0,0,0,0,1,335,978,405,5,0,0.85
1102752450,0,0,0,0,13,0,3,445,1176,405,4,0,0.96
1102824540,0,0,0,0,8,0,25,313,2691,405,4,0,0.86
1102854510,0,0,0,0,5,0,1,346,1152,847,5,0,0.95
1102879440,0,0,0,0,0,0,1,654,1071,405,4,0,0.87
1102888935,0,0,0,0,8,0,16,324,11472,405,4,0,0.86
1102916025,0,0,0,0,4,0,6,313,1017,964,5,0,0.97
1103002830,0,0,0,0,6,1,2,269,999,405,4.842105263,0,0.98
1103029695,0,0,0,0,0,0,1,280,975,405,4.887218045,0,0.86
1103148135,0,0,0,0,1,0,6,412,1026,405,4.778195489,0,0.96
1103188725,0,1,0,0,8,0,30,1281,8331,561,5,0,0.8
1103277915,0,0,0,0,20,0,23,808,1044,405,4,0,0.78
1103290245,0,0,0,0,1,0,2,280,1275,405,5,0,0.87
1103350365,0,0,0,0,7,0,2,357,987,405,4.793233083,0,0.97
1103355045,0,0,0,0,0,0,2,445,972,405,5,0,0.88
1103384790,0,0,0,0,19,0,11,808,978,405,4.270676692,0,0.84
1103434920,0,0,0,0,6,1,2,269,984,405,4.84962406,0,0.97
1103451660,0,0,0,0,1,0,19,1512,1179,405,4,2,0.72
1103626350,0,0,0,0,16,0,1,698,972,405,4.191729323,0,0.9
1103658075,0,0,0,0,4,0,2,918,1032,405,1,0,0.73
1103908230,0,0,0,0,8,0,4,247,978,405,4.823308271,0,0.95
1103922990,0,0,0,0,9,0,4,247,981,405,4,0,0.95
1104405660,0,0,0,0,8,0,3,555,1260,405,5,0,0.9
1104579810,0,0,0,0,0,0,24,687,1476,405,5,0,0.84
1104667875,0,0,1,0,3,0,30,797,1194,14614,4,1,0.77
1104720615,0,0,0,0,0,0,28,3327,3006,31735,4,1,0.87
1104774975,0,0,0,0,7,0,18,643,1788,5605,4,1,0.81
1104852420,0,0,0,0,3,0,6,269,978,405,5,0,0.97
1104902820,0,0,0,0,9,0,3,247,1017,847,5,0,0.94
1105101810,0,0,0,1,20,0,7,830,1833,405,4,0,0.72
1105425990,0,0,0,0,3,0,29,577,1614,2732,5,1,0.82
1105480620,0,0,0,0,3,0,5,247,987,405,5,0,0.98
1105931205,0,0,0,0,4,0,1,885,978,444,5,0,0.72
1105950420,0,0,0,0,8,1,12,269,981,405,5,0,0.97
1106137530,0,0,0,1,6,0,5,269,975,405,5,0,0.92
1106139150,0,0,0,0,6,0,1,313,975,717,4,0,0.9
1106142210,0,0,0,0,0,0,3,368,1131,405,4,0,0.88
1106142975,0,0,0,1,11,0,1,302,972,405,5,0,0.91
1106149680,0,0,0,1,15,0,3,335,996,405,4,0,0.89
1106153190,0,0,0,0,0,0,3,368,981,405,5,0,0.89
1106153370,0,0,0,1,0,0,2,379,1128,405,4,0,0.79
1106157960,0,0,0,1,0,0,1,412,987,405,5,0,0.86
1106158230,0,0,0,1,0,0,3,357,984,405,4,0,0.8
1106162145,0,0,0,1,8,0,1,709,987,405,4.541353383,0,0.83
1106162415,0,0,0,1,1,0,1,302,972,405,4.864661654,0,0.87
1106169930,0,0,0,0,20,0,3,302,1029,405,5,0,0.94
1106170560,0,0,0,1,10,0,5,401,975,405,5,0,0.93
1106251290,0,0,0,0,8,0,2,258,978,405,5,0,0.95
1106331435,0,0,0,0,20,0,3,247,972,405,4.883458647,0,0.92
1106452980,0,0,0,0,20,0,3,258,984,405,1,0,0.92
1106654400,0,0,0,0,6,0,10,456,1119,405,4,0,0.95
1106862300,0,0,0,0,3,1,5,247,972,405,4.77443609,0,0.97
1106899830,0,0,0,0,2,0,15,335,1098,3512,4,1,0.76
1107005760,0,0,0,0,8,0,15,841,1005,405,5,0,0.75
1107160785,0,0,0,0,20,1,1,247,978,405,4.379699248,0,0.87
1107748260,0,0,0,0,5,0,1,269,981,418,5,0,0.94
1107760770,0,0,0,0,0,0,29,401,996,795,5,0,0.84
1107792540,0,0,0,0,6,0,5,280,993,405,5,0,0.96
1107906525,0,0,0,0,8,0,2,269,975,405,5,0,0.95
1108005390,0,0,0,0,8,0,7,863,1116,860,4,0,0.83
1108038195,0,0,0,0,5,0,1,346,1074,405,4.631578947,0,0.98
1108123020,0,0,0,0,9,0,2,247,1143,405,5,0,0.96
1108327365,0,0,0,0,13,0,26,511,1983,10428,4,1,0.87
1108358055,0,0,0,0,0,0,17,544,1545,3265,5,1,0.87
1108415880,0,0,0,0,6,1,3,269,975,405,4.77443609,0,0.97
1108523520,0,0,0,1,9,0,6,467,1428,405,4,0,0.83
1108595340,0,0,0,0,7,0,2,335,1011,1445,4,0,0.73
1108908810,0,0,0,0,7,0,2,291,972,496,5,0,0.91
1108978065,0,0,0,0,0,0,1,335,984,405,4.706766917,0,0.87
1109241000,0,0,0,0,3,0,1,258,978,405,5,0,0.94
1109365380,0,0,0,0,6,0,1,390,1020,405,4.84962406,0,0.96
1109376990,0,0,0,0,17,0,1,357,1356,5280,5,1,0.75
1109377125,0,0,0,0,6,0,3,478,1053,704,5,0,0.96
1109507850,0,0,0,0,7,0,15,577,993,405,4,0,0.9
1109875365,0,0,0,0,20,0,1,247,978,405,4.458646617,0,0.9
1110031110,0,0,0,0,4,0,5,269,1062,405,4,0,0.94
1110181095,0,0,0,1,20,0,1,247,993,405,4.296992481,0,0.88
1110195360,0,0,0,0,20,0,1,280,987,405,5,0,0.94
1110197430,0,0,0,0,6,0,30,445,1851,405,4,0,0.85
1110364875,0,0,0,0,20,0,4,357,1119,1146,5,0,0.85
1110388230,0,0,0,0,3,0,6,258,975,405,5,0,0.97
1110488085,0,0,0,0,6,0,27,324,1044,405,4,0,0.87
1110584700,0,0,0,0,6,0,4,335,1002,405,4,0,0.94
1110887865,0,0,0,0,8,0,1,247,972,418,5,0,0.95
1111024890,0,0,0,0,20,0,2,280,1047,717,5,0,0.9
1111074705,0,0,0,0,1,0,23,357,984,405,5,0,0.86
1111217670,1,0,1,0,6,0,30,467,5730,123359,4,1,0.97
1111259385,0,0,0,0,5,0,1,291,1068,405,5,0,0.95
1111352310,1,0,0,0,6,0,17,775,2940,28147,4,1,0.86
1111496940,0,0,0,0,1,0,26,357,1665,3252,4,1,0.83
1111554360,0,0,0,0,7,0,2,368,978,405,5,0,0.94
1112047425,0,0,0,0,20,0,1,247,981,405,4.883458647,0,0.94
1112367960,0,0,0,0,20,1,1,247,996,405,4.22556391,0,0.9
1112628465,0,0,0,0,8,0,1,379,1032,522,5,0,0.93
1112636835,0,0,0,0,6,0,3,434,1002,405,5,0,0.97
1112711805,0,0,0,0,16,0,1,764,1302,405,4,0,0.86
1112712120,0,0,0,0,6,0,24,379,1164,405,4,0,0.88
1112798565,0,0,0,0,20,0,4,291,1122,405,5,0,0.94
1112820435,0,0,0,0,20,0,17,434,1119,405,5,0,0.91
1113293430,0,0,0,0,5,1,1,258,975,405,4.402255639,0,0.91
1113661350,0,0,0,0,6,0,6,313,987,405,5,0,0.97
1113714405,0,0,0,0,20,0,1,247,978,405,4.545112782,0,0.93
1113813900,0,0,0,0,20,0,2,566,1059,405,4,0,0.93
1113881310,0,0,0,0,8,0,6,324,1047,1250,4,0,0.77
1113979230,0,0,0,0,3,0,7,258,978,405,5,0,0.97
1113987195,0,0,0,0,20,0,1,412,1113,405,4,0,0.93
1113993540,0,0,0,0,6,1,20,269,978,405,5,0,0.84
1114126740,0,0,0,1,7,0,30,10884,1044,405,4,4,0.97
1114186725,0,0,0,0,14,0,1,324,987,405,5,0,0.99
1114239285,0,0,0,1,6,0,11,511,1005,418,5,0,0.85
1114256835,0,0,0,0,20,1,1,247,981,405,4.695488722,0,0.9
1114403715,0,0,0,0,6,0,1,258,990,405,4.898496241,0,0.95
1114458930,0,0,0,1,17,0,30,302,972,444,4,0,0.86
1114537365,0,0,0,0,0,0,24,368,2037,15017,5,1,0.91
1114617105,0,0,0,0,1,0,7,335,1170,509,4,0,0.94
1114671735,0,0,0,0,8,0,1,291,1236,405,4.473684211,0,0.92
1114696620,0,0,0,0,8,0,1,269,981,405,4,0,0.95
1114714980,0,0,0,0,8,0,3,269,1356,938,5,0,0.9
1114845570,0,0,0,0,0,0,3,324,999,405,4.703007519,0,0.88
1114868700,0,0,0,0,4,0,2,522,975,405,4.695488722,0,0.96
1115200350,0,0,0,0,20,1,3,258,975,405,5,0,0.88
1115222400,0,0,0,0,6,0,1,313,1194,405,4.439849624,0,0.92
1115360730,0,0,0,0,3,0,1,269,990,1016,5,0,0.89
1115379495,0,0,0,0,5,0,13,291,1098,743,4,0,0.93
1115407530,0,0,0,0,0,0,28,390,1104,405,5,0,0.89
1115446680,0,0,0,0,6,0,15,566,972,405,3.842105263,0,0.9
1115592795,0,0,0,0,14,0,23,2623,1284,405,4,2,0.89
1115604585,0,0,0,1,0,0,23,11126,984,1744,5,4,0.74
1115658585,0,0,0,0,6,0,11,291,975,405,4.936090226,0,0.96
1115754795,0,0,0,0,0,1,2,258,987,405,4.578947368,0,0.9
1115786340,0,0,0,1,6,0,5,324,978,405,5,0,0.92
1116021060,0,0,0,0,4,0,3,313,981,405,5,0,0.98
1116103275,0,0,0,0,8,0,11,313,2031,405,4,0,0.83
1116303480,0,0,0,0,5,0,6,1611,5904,912,4,0,0.88
1116345420,0,0,0,0,3,0,5,269,981,405,5,0,0.97
1116756855,0,0,0,0,9,0,3,269,978,405,5,0,0.95
1116893430,0,0,0,1,6,0,1,280,972,405,4.969924812,0,0.89
1116903060,0,0,0,1,3,0,3,247,975,405,5,0,0.89
1116918585,0,0,0,1,0,0,1,302,972,405,4.781954887,0,0.86
1116926235,0,0,0,0,8,0,1,302,972,405,4.77443609,0,0.95
1116942435,0,0,0,1,20,0,1,676,975,405,3,0,0.85
1117092060,0,0,0,0,5,0,7,412,1098,405,5,0,0.99
